Run:Fill,LS,HLTpath,L1bit,HLTpresc,L1presc,Recorded(/ub),Effective(/ub)
191271:2516,96:96,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,93378.9102283,37.3515640913
191271:2516,97:97,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,93288.7562768,37.3155025107
191271:2516,98:98,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,93218.4797559,37.2873919024
191271:2516,99:99,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,93121.6316089,37.2486526436
191271:2516,100:100,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,93105.5033269,37.2422013308
191271:2516,101:101,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,92989.4575522,37.1957830209
191271:2516,102:102,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,92907.0356528,37.1628142611
191271:2516,103:103,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,91004.047407,36.4016189628
191271:2516,104:104,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,92728.2374462,37.0912949785
191271:2516,105:105,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,92716.9297331,37.0867718932
191271:2516,106:106,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,92670.9421339,37.0683768535
191271:2516,107:107,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,92569.7635939,37.0279054375
191271:2516,108:108,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,92512.4046474,37.004961859
191271:2516,109:109,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,92441.9204111,36.9767681645
191271:2516,110:110,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,92338.3979105,36.9353591642
191271:2516,111:111,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,92249.5559801,36.899822392
191271:2516,112:112,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,92170.0297699,36.868011908
191271:2516,113:113,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,92066.6714814,36.8266685926
191271:2516,114:114,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,91935.2010103,36.7740804041
191271:2516,115:115,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,91834.1081592,36.7336432637
191271:2516,116:116,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,91728.5388387,36.6914155355
191271:2516,117:117,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,91681.3535164,36.6725414066
191271:2516,118:118,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,91645.1996635,36.6580798654
191271:2516,119:119,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,91386.1702865,36.5544681146
191271:2516,120:120,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,91480.7473875,36.592298955
191271:2516,121:121,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,91419.5490998,36.5678196399
191271:2516,122:122,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,90718.2544149,36.2873017659
191271:2516,123:123,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,91246.0015484,36.4984006194
191271:2516,124:124,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,91166.2467543,36.4664987017
191271:2516,125:125,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,91092.5447813,36.4370179125
191271:2516,126:126,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,91059.7501629,36.4239000652
191271:2516,127:127,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,90976.9826818,36.3907930727
191271:2516,128:128,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,90956.8626426,36.382745057
191271:2516,129:129,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,90868.9037783,36.3475615113
191271:2516,130:130,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,90815.8165731,36.3263266292
191271:2516,131:131,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,90808.5683827,36.3234273531
191271:2516,132:132,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,90719.6105922,36.2878442369
191271:2516,133:133,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,90650.1141157,36.2600456463
191271:2516,134:134,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,90606.868132,36.2427472528
191271:2516,135:135,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,90527.2627192,36.2109050877
191271:2516,136:136,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,90442.1056036,36.1768422414
191271:2516,137:137,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,90412.4670921,36.1649868368
191271:2516,138:138,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,90225.6612865,36.0902645146
191271:2516,139:139,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,90383.165665,36.153266266
191271:2516,140:140,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,90372.6634829,36.1490653932
191271:2516,141:141,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,85198.0280612,34.0792112245
191271:2516,142:142,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,90182.3183593,36.0729273437
191271:2516,143:143,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,90103.9374706,36.0415749882
191271:2516,144:144,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,90010.9864411,36.0043945765
191271:2516,145:145,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,89491.6985321,35.7966794128
191271:2516,146:146,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,89954.0698116,35.9816279246
191271:2516,147:147,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,89962.6022868,35.9850409147
191271:2516,148:148,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,89943.2440627,35.9772976251
191271:2516,149:149,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,89918.087025,35.96723481
191271:2516,150:150,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,89241.0283315,35.6964113326
191271:2516,151:151,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,89736.5348966,35.8946139587
191271:2516,152:152,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,89669.1522339,35.8676608936
191271:2516,153:153,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,89488.4194029,35.7953677612
191271:2516,154:154,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,89598.1394832,35.8392557933
191271:2516,155:155,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,88713.8375754,35.4855350302
191271:2516,156:156,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,89543.6006901,35.8174402761
191271:2516,157:157,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,89439.9743484,35.7759897393
191271:2516,158:158,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,89374.9719925,35.749988797
191271:2516,159:159,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,89321.5309837,35.7286123935
191271:2516,160:160,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,89260.3513402,35.7041405361
191271:2516,161:161,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,89206.0202462,35.6824080985
191271:2516,162:162,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,89160.1487033,35.6640594813
191271:2516,163:163,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,89086.2026804,35.6344810721
191271:2516,164:164,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,89064.1871948,35.6256748779
191271:2516,165:165,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,88946.8514083,35.5787405633
191271:2516,166:166,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,88799.8647634,35.5199459053
191271:2516,167:167,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,88870.8421203,35.5483368481
191271:2516,168:168,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,88851.4521786,35.5405808714
191271:2516,169:169,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,88780.5512517,35.5122205007
191271:2516,170:170,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,88726.2544233,35.4905017693
191271:2516,171:171,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,88653.7386097,35.4614954439
191271:2516,172:172,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,88589.9014282,35.4359605713
191271:2516,173:173,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,88517.3670057,35.4069468023
191271:2516,174:174,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,88485.1188083,35.3940475233
191271:2516,175:175,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,87804.7826692,35.1219130677
191271:2516,176:176,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,88337.3468408,35.3349387363
191271:2516,177:177,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,88292.0956301,35.316838252
191271:2516,178:178,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,87661.6232065,35.0646492826
191271:2516,179:179,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,88191.5113067,35.2766045227
191271:2516,180:180,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,88094.1794641,35.2376717856
191271:2516,181:181,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,88014.8158795,35.2059263518
191271:2516,182:182,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,87948.8883424,35.179555337
191271:2516,183:183,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,87946.5087435,35.1786034974
191271:2516,184:184,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,87914.1267383,35.1656506953
191271:2516,185:185,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,87842.1511678,35.1368604671
191271:2516,186:186,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,87758.9098536,35.1035639414
191271:2516,187:187,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,87669.7997036,35.0679198814
191271:2516,188:188,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,87618.5600958,35.0474240383
191271:2516,189:189,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,87555.6991029,35.0222796412
191271:2516,190:190,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,87504.4300468,35.0017720187
191271:2516,191:191,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,87478.3381987,34.9913352795
191271:2516,192:192,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,87414.8130767,34.9659252307
191271:2516,193:193,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,87346.6723486,34.9386689394
191271:2516,194:194,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,87300.9655864,34.9203862345
191271:2516,195:195,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,87224.0843757,34.8896337503
191271:2516,196:196,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,86984.5869654,34.7938347861
191271:2516,197:197,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,87092.6514831,34.8370605932
191271:2516,198:198,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,87024.9801505,34.8099920602
191271:2516,199:199,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,86976.6445492,34.7906578197
191271:2516,200:200,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,86918.9403178,34.7675761271
191271:2516,201:201,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,86827.6731686,34.7310692674
191271:2516,202:202,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,86773.7003498,34.7094801399
191271:2516,203:203,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,86731.2979893,34.6925191957
191271:2516,204:204,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,86653.7134686,34.6614853874
191271:2516,205:205,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,86621.5467088,34.6486186835
191271:2516,206:206,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,86576.3097995,34.6305239198
191271:2516,207:207,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,86559.3276158,34.6237310463
191271:2516,208:208,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,86522.2375915,34.6088950366
191271:2516,209:209,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,86438.8373165,34.5755349266
191271:2516,210:210,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,86368.4804095,34.5473921638
191271:2516,211:211,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,86350.6305439,34.5402522175
191271:2516,212:212,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,86188.5152608,34.4754061043
191271:2516,213:213,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,86054.158146,34.4216632584
191271:2516,214:214,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,86085.8413571,34.4343365428
191271:2516,215:215,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,86024.2180218,34.4096872087
191271:2516,216:216,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,85975.2409523,34.3900963809
191271:2516,217:217,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,85909.1047781,34.3636419112
191271:2516,218:218,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,85843.0047056,34.3372018823
191271:2516,219:219,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,85788.2313017,34.3152925207
191271:2516,220:220,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,85730.6634923,34.2922653969
191271:2516,221:221,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,85678.7189234,34.2714875694
191271:2516,222:222,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,85646.7952107,34.2587180843
191271:2516,223:223,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,85550.9516885,34.2203806754
191271:2516,225:225,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,85455.3896379,34.1821558552
191271:2516,226:226,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,85241.9375293,34.0967750117
191271:2516,227:227,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,85351.698775,34.14067951
191271:2516,228:228,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,85292.6372598,34.1170549039
191271:2516,229:229,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,85203.5911966,34.0814364786
191271:2516,230:230,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84969.9472341,33.9879788936
191271:2516,231:231,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84497.4622218,33.7989848887
191271:2516,232:232,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,83957.8919722,33.5831567889
191271:2516,233:233,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84930.5201708,33.9722080683
191271:2516,234:234,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84985.3262718,33.9941305087
191271:2516,235:235,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84995.1849282,33.9980739713
191271:2516,236:236,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84407.5464749,33.76301859
191271:2516,237:237,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84993.6100137,33.9974440055
191271:2516,238:238,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84908.7447411,33.9634978964
191271:2516,239:239,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84792.9738608,33.9171895443
191271:2516,240:240,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84783.9580651,33.913583226
191271:2516,241:241,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84740.2255867,33.8960902347
191271:2516,242:242,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84744.6617617,33.8978647047
191271:2516,243:243,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84659.7310218,33.8638924087
191271:2516,244:244,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84582.8112457,33.8331244983
191271:2516,245:245,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84521.1823259,33.8084729303
191271:2516,246:246,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84560.5709788,33.8242283915
191271:2516,247:247,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84528.3361263,33.8113344505
191271:2516,248:248,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84389.2412824,33.755696513
191271:2516,249:249,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,83866.931853,33.5467727412
191271:2516,250:250,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84378.3436761,33.7513374704
191271:2516,251:251,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84268.0535031,33.7072214013
191271:2516,252:252,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84129.4218354,33.6517687342
191271:2516,253:253,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84082.3481613,33.6329392645
191271:2516,254:254,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,84043.2164356,33.6172865742
191271:2516,255:255,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,83981.4901125,33.592596045
191271:2516,256:256,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,83758.6748348,33.5034699339
191271:2516,257:257,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,83827.7068261,33.5310827304
191271:2516,258:258,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,83734.8957717,33.4939583087
191271:2516,259:259,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,83195.9455121,33.2783782049
191271:2516,260:260,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,83646.3623746,33.4585449499
191271:2516,261:261,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,83589.0039932,33.4356015973
191271:2516,262:262,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,83521.7760256,33.4087104102
191271:2516,263:263,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,83464.2323537,33.3856929415
191271:2516,264:264,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,83411.9929558,33.3647971823
191271:2516,265:265,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,83369.7878409,33.3479151363
191271:2516,266:266,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,83312.8290309,33.3251316124
191271:2516,267:267,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,83254.0082904,33.3016033162
191271:2516,268:268,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,83233.1319597,33.2932527839
191271:2516,269:269,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,83150.5521836,33.2602208734
191271:2516,270:270,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,82532.9707616,33.0131883046
191271:2516,271:271,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,82967.6626205,33.1870650482
191271:2516,272:272,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,82923.7153487,33.1694861395
191271:2516,273:273,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,82860.1188576,33.144047543
191271:2516,274:274,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,82816.0087664,33.1264035066
191271:2516,275:275,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,82689.7567142,33.0759026857
191271:2516,276:276,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,82667.3920323,33.0669568129
191271:2516,277:277,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,82615.6127054,33.0462450822
191271:2516,278:278,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,82444.6977824,32.9778791129
191271:2516,279:279,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,82356.377217,32.9425508868
191271:2516,280:280,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,80561.8858752,32.2247543501
191271:2516,281:281,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,81631.7158573,32.6526863429
191271:2516,282:282,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,82055.5267338,32.8222106935
191271:2516,283:283,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,81999.4578499,32.79978314
191271:2516,284:284,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,81937.6202702,32.7750481081
191271:2516,285:285,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,81844.8155652,32.7379262261
191271:2516,286:286,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,81796.2485769,32.7184994308
191271:2516,287:287,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,81616.8561346,32.6467424538
191271:2516,288:288,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,81653.2871289,32.6613148515
191271:2516,289:289,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,81640.0099123,32.6560039649
191271:2516,290:290,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,81611.5678541,32.6446271417
191271:2516,291:291,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,81571.6360373,32.6286544149
191271:2516,292:292,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,81538.0662587,32.6152265035
191271:2516,293:293,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,81385.4052371,32.5541620949
191271:2516,294:294,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,81336.5170747,32.5346068299
191271:2516,295:295,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,81342.0656439,32.5368262576
191271:2516,296:296,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,81298.8554966,32.5195421986
191271:2516,297:297,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,81226.5790726,32.4906316291
191271:2516,298:298,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,81212.4662023,32.4849864809
191271:2516,299:299,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,81166.978808,32.4667915232
191271:2516,300:300,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,81145.6566363,32.4582626545
191271:2516,301:301,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,80996.8441236,32.3987376494
191271:2516,302:302,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,80716.1575735,32.2864630294
191271:2516,303:303,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,80762.2207212,32.3048882885
191271:2516,304:304,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,80736.4914411,32.2945965765
191271:2516,305:305,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,80566.5938235,32.2266375294
191271:2516,306:306,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,80760.4353718,32.3041741487
191271:2516,307:307,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,80709.579512,32.2838318048
191271:2516,308:308,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,80619.4386156,32.2477754462
191271:2516,309:309,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,80385.8977372,32.1543590949
191271:2516,310:310,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,79683.3387465,31.8733354986
191271:2516,311:311,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,80383.2036034,32.1532814414
191271:2516,312:312,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,79766.5032144,31.9066012858
191271:2516,313:313,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,79653.8967391,31.8615586957
191271:2516,314:314,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,2500,1,80065.1019538,32.0260407815
