Run:Fill,LS,HLTpath,L1bit,HLTpresc,L1presc,Recorded(/ub),Effective(/ub)
191226:2513,484:484,HLT_Photon150_v2,L1_SingleEG30,1,1,67078.1768791,67078.1768791
191226:2513,485:485,HLT_Photon150_v2,L1_SingleEG30,1,1,66965.8994721,66965.8994721
191226:2513,486:486,HLT_Photon150_v2,L1_SingleEG30,1,1,66931.0725963,66931.0725963
191226:2513,487:487,HLT_Photon150_v2,L1_SingleEG30,1,1,66911.8474459,66911.8474459
191226:2513,488:488,HLT_Photon150_v2,L1_SingleEG30,1,1,66927.6078131,66927.6078131
191226:2513,489:489,HLT_Photon150_v2,L1_SingleEG30,1,1,66808.5235389,66808.5235389
191226:2513,490:490,HLT_Photon150_v2,L1_SingleEG30,1,1,66806.5006108,66806.5006108
191226:2513,491:491,HLT_Photon150_v2,L1_SingleEG30,1,1,66797.4946104,66797.4946104
191226:2513,492:492,HLT_Photon150_v2,L1_SingleEG30,1,1,66803.5037798,66803.5037798
191226:2513,493:493,HLT_Photon150_v2,L1_SingleEG30,1,1,66739.0964673,66739.0964673
191226:2513,494:494,HLT_Photon150_v2,L1_SingleEG30,1,1,66531.4141623,66531.4141623
191226:2513,495:495,HLT_Photon150_v2,L1_SingleEG30,1,1,66609.2113268,66609.2113268
191226:2513,496:496,HLT_Photon150_v2,L1_SingleEG30,1,1,66149.7600942,66149.7600942
191226:2513,497:497,HLT_Photon150_v2,L1_SingleEG30,1,1,66156.1071266,66156.1071266
191226:2513,498:498,HLT_Photon150_v2,L1_SingleEG30,1,1,66532.4710747,66532.4710747
191226:2513,499:499,HLT_Photon150_v2,L1_SingleEG30,1,1,66489.0624268,66489.0624268
191226:2513,500:500,HLT_Photon150_v2,L1_SingleEG30,1,1,66456.1735622,66456.1735622
191226:2513,501:501,HLT_Photon150_v2,L1_SingleEG30,1,1,66388.1530537,66388.1530537
191226:2513,502:502,HLT_Photon150_v2,L1_SingleEG30,1,1,66321.9084576,66321.9084576
191226:2513,503:503,HLT_Photon150_v2,L1_SingleEG30,1,1,66310.3470479,66310.3470479
191226:2513,504:504,HLT_Photon150_v2,L1_SingleEG30,1,1,66305.710398,66305.710398
191226:2513,505:505,HLT_Photon150_v2,L1_SingleEG30,1,1,65837.1660853,65837.1660853
191226:2513,506:506,HLT_Photon150_v2,L1_SingleEG30,1,1,66251.8006855,66251.8006855
191226:2513,507:507,HLT_Photon150_v2,L1_SingleEG30,1,1,66216.9573361,66216.9573361
191226:2513,508:508,HLT_Photon150_v2,L1_SingleEG30,1,1,66107.0603287,66107.0603287
191226:2513,509:509,HLT_Photon150_v2,L1_SingleEG30,1,1,66109.5172119,66109.5172119
191226:2513,510:510,HLT_Photon150_v2,L1_SingleEG30,1,1,66126.3032191,66126.3032191
191226:2513,511:511,HLT_Photon150_v2,L1_SingleEG30,1,1,66093.1045143,66093.1045143
191226:2513,512:512,HLT_Photon150_v2,L1_SingleEG30,1,1,65982.2387641,65982.2387641
191226:2513,513:513,HLT_Photon150_v2,L1_SingleEG30,1,1,65974.5382511,65974.5382511
191226:2513,514:514,HLT_Photon150_v2,L1_SingleEG30,1,1,65987.2545378,65987.2545378
191226:2513,515:515,HLT_Photon150_v2,L1_SingleEG30,1,1,65974.3595804,65974.3595804
191226:2513,516:516,HLT_Photon150_v2,L1_SingleEG30,1,1,65906.8069567,65906.8069567
191226:2513,517:517,HLT_Photon150_v2,L1_SingleEG30,1,1,65866.0321445,65866.0321445
191226:2513,518:518,HLT_Photon150_v2,L1_SingleEG30,1,1,65889.5373102,65889.5373102
191226:2513,519:519,HLT_Photon150_v2,L1_SingleEG30,1,1,65845.6436535,65845.6436535
191226:2513,520:520,HLT_Photon150_v2,L1_SingleEG30,1,1,65865.3797927,65865.3797927
191226:2513,521:521,HLT_Photon150_v2,L1_SingleEG30,1,1,65788.1421908,65788.1421908
191226:2513,522:522,HLT_Photon150_v2,L1_SingleEG30,1,1,65365.4009906,65365.4009906
191226:2513,523:523,HLT_Photon150_v2,L1_SingleEG30,1,1,65727.612159,65727.612159
191226:2513,524:524,HLT_Photon150_v2,L1_SingleEG30,1,1,65769.476426,65769.476426
191226:2513,525:525,HLT_Photon150_v2,L1_SingleEG30,1,1,65718.3482884,65718.3482884
191226:2513,526:526,HLT_Photon150_v2,L1_SingleEG30,1,1,65666.5765448,65666.5765448
191226:2513,527:527,HLT_Photon150_v2,L1_SingleEG30,1,1,65665.6859291,65665.6859291
191226:2513,528:528,HLT_Photon150_v2,L1_SingleEG30,1,1,65643.9891349,65643.9891349
191226:2513,529:529,HLT_Photon150_v2,L1_SingleEG30,1,1,65614.5706403,65614.5706403
191226:2513,530:530,HLT_Photon150_v2,L1_SingleEG30,1,1,65584.1150962,65584.1150962
191226:2513,531:531,HLT_Photon150_v2,L1_SingleEG30,1,1,65541.3947162,65541.3947162
191226:2513,532:532,HLT_Photon150_v2,L1_SingleEG30,1,1,65480.4126463,65480.4126463
191226:2513,533:533,HLT_Photon150_v2,L1_SingleEG30,1,1,65448.8182442,65448.8182442
191226:2513,534:534,HLT_Photon150_v2,L1_SingleEG30,1,1,65439.9524922,65439.9524922
191226:2513,535:535,HLT_Photon150_v2,L1_SingleEG30,1,1,65415.2631764,65415.2631764
191226:2513,536:536,HLT_Photon150_v2,L1_SingleEG30,1,1,64949.6220747,64949.6220747
191226:2513,537:537,HLT_Photon150_v2,L1_SingleEG30,1,1,64918.1708764,64918.1708764
191226:2513,538:538,HLT_Photon150_v2,L1_SingleEG30,1,1,65325.5830107,65325.5830107
191226:2513,539:539,HLT_Photon150_v2,L1_SingleEG30,1,1,65277.5486086,65277.5486086
191226:2513,540:540,HLT_Photon150_v2,L1_SingleEG30,1,1,65247.5546568,65247.5546568
191226:2513,541:541,HLT_Photon150_v2,L1_SingleEG30,1,1,64564.0922255,64564.0922255
191226:2513,542:542,HLT_Photon150_v2,L1_SingleEG30,1,1,65190.9302458,65190.9302458
191226:2513,543:543,HLT_Photon150_v2,L1_SingleEG30,1,1,65170.4968169,65170.4968169
191226:2513,544:544,HLT_Photon150_v2,L1_SingleEG30,1,1,64301.6610676,64301.6610676
191226:2513,545:545,HLT_Photon150_v2,L1_SingleEG30,1,1,65108.6661693,65108.6661693
191226:2513,546:546,HLT_Photon150_v2,L1_SingleEG30,1,1,65121.4365027,65121.4365027
191226:2513,547:547,HLT_Photon150_v2,L1_SingleEG30,1,1,65117.9522837,65117.9522837
191226:2513,548:548,HLT_Photon150_v2,L1_SingleEG30,1,1,65133.9101251,65133.9101251
191226:2513,549:549,HLT_Photon150_v2,L1_SingleEG30,1,1,65120.3835805,65120.3835805
191226:2513,550:550,HLT_Photon150_v2,L1_SingleEG30,1,1,65069.9934145,65069.9934145
191226:2513,551:551,HLT_Photon150_v2,L1_SingleEG30,1,1,64900.1293266,64900.1293266
191226:2513,552:552,HLT_Photon150_v2,L1_SingleEG30,1,1,64988.1849803,64988.1849803
191226:2513,553:553,HLT_Photon150_v2,L1_SingleEG30,1,1,64949.7658969,64949.7658969
191226:2513,554:554,HLT_Photon150_v2,L1_SingleEG30,1,1,64954.2382733,64954.2382733
191226:2513,555:555,HLT_Photon150_v2,L1_SingleEG30,1,1,64907.6858144,64907.6858144
191226:2513,556:556,HLT_Photon150_v2,L1_SingleEG30,1,1,64721.082692,64721.082692
191226:2513,557:557,HLT_Photon150_v2,L1_SingleEG30,1,1,64814.4124906,64814.4124906
191226:2513,558:558,HLT_Photon150_v2,L1_SingleEG30,1,1,64851.8675648,64851.8675648
191226:2513,559:559,HLT_Photon150_v2,L1_SingleEG30,1,1,64414.0602201,64414.0602201
191226:2513,560:560,HLT_Photon150_v2,L1_SingleEG30,1,1,64630.9986065,64630.9986065
191226:2513,561:561,HLT_Photon150_v2,L1_SingleEG30,1,1,64708.1448276,64708.1448276
191226:2513,562:562,HLT_Photon150_v2,L1_SingleEG30,1,1,64552.4477076,64552.4477076
191226:2513,563:563,HLT_Photon150_v2,L1_SingleEG30,1,1,64639.6647818,64639.6647818
191226:2513,564:564,HLT_Photon150_v2,L1_SingleEG30,1,1,64645.5650582,64645.5650582
191226:2513,565:565,HLT_Photon150_v2,L1_SingleEG30,1,1,64588.0663322,64588.0663322
191226:2513,566:566,HLT_Photon150_v2,L1_SingleEG30,1,1,64614.2797466,64614.2797466
191226:2513,567:567,HLT_Photon150_v2,L1_SingleEG30,1,1,64637.7028082,64637.7028082
191226:2513,568:568,HLT_Photon150_v2,L1_SingleEG30,1,1,64645.9851991,64645.9851991
191226:2513,569:569,HLT_Photon150_v2,L1_SingleEG30,1,1,64638.7673967,64638.7673967
191226:2513,570:570,HLT_Photon150_v2,L1_SingleEG30,1,1,64551.0645403,64551.0645403
191226:2513,571:571,HLT_Photon150_v2,L1_SingleEG30,1,1,64542.0477324,64542.0477324
191226:2513,572:572,HLT_Photon150_v2,L1_SingleEG30,1,1,64514.3350233,64514.3350233
191226:2513,573:573,HLT_Photon150_v2,L1_SingleEG30,1,1,64515.792808,64515.792808
191226:2513,574:574,HLT_Photon150_v2,L1_SingleEG30,1,1,64517.5141957,64517.5141957
191226:2513,575:575,HLT_Photon150_v2,L1_SingleEG30,1,1,64467.9725949,64467.9725949
191226:2513,576:576,HLT_Photon150_v2,L1_SingleEG30,1,1,64461.8308345,64461.8308345
191226:2513,577:577,HLT_Photon150_v2,L1_SingleEG30,1,1,64424.5468758,64424.5468758
191226:2513,578:578,HLT_Photon150_v2,L1_SingleEG30,1,1,64392.5077052,64392.5077052
191226:2513,579:579,HLT_Photon150_v2,L1_SingleEG30,1,1,64364.2990291,64364.2990291
191226:2513,580:580,HLT_Photon150_v2,L1_SingleEG30,1,1,64353.450549,64353.450549
191226:2513,581:581,HLT_Photon150_v2,L1_SingleEG30,1,1,64300.6148205,64300.6148205
191226:2513,582:582,HLT_Photon150_v2,L1_SingleEG30,1,1,64238.0933751,64238.0933751
191226:2513,583:583,HLT_Photon150_v2,L1_SingleEG30,1,1,64160.8354714,64160.8354714
191226:2513,584:584,HLT_Photon150_v2,L1_SingleEG30,1,1,64168.0208678,64168.0208678
191226:2513,585:585,HLT_Photon150_v2,L1_SingleEG30,1,1,64137.5937571,64137.5937571
191226:2513,586:586,HLT_Photon150_v2,L1_SingleEG30,1,1,64097.8194008,64097.8194008
191226:2513,587:587,HLT_Photon150_v2,L1_SingleEG30,1,1,64075.8259389,64075.8259389
191226:2513,588:588,HLT_Photon150_v2,L1_SingleEG30,1,1,64010.5466589,64010.5466589
191226:2513,589:589,HLT_Photon150_v2,L1_SingleEG30,1,1,63958.3268192,63958.3268192
191226:2513,590:590,HLT_Photon150_v2,L1_SingleEG30,1,1,63919.486304,63919.486304
191226:2513,591:591,HLT_Photon150_v2,L1_SingleEG30,1,1,63398.7528859,63398.7528859
191226:2513,592:592,HLT_Photon150_v2,L1_SingleEG30,1,1,63795.1181586,63795.1181586
191226:2513,593:593,HLT_Photon150_v2,L1_SingleEG30,1,1,63656.0785727,63656.0785727
191226:2513,594:594,HLT_Photon150_v2,L1_SingleEG30,1,1,63597.467183,63597.467183
191226:2513,595:595,HLT_Photon150_v2,L1_SingleEG30,1,1,63576.0090566,63576.0090566
191226:2513,596:596,HLT_Photon150_v2,L1_SingleEG30,1,1,63549.7205964,63549.7205964
191226:2513,597:597,HLT_Photon150_v2,L1_SingleEG30,1,1,63540.6186621,63540.6186621
191226:2513,598:598,HLT_Photon150_v2,L1_SingleEG30,1,1,63329.2314202,63329.2314202
191226:2513,599:599,HLT_Photon150_v2,L1_SingleEG30,1,1,63429.9152726,63429.9152726
191226:2513,600:600,HLT_Photon150_v2,L1_SingleEG30,1,1,63380.0051024,63380.0051024
191226:2513,601:601,HLT_Photon150_v2,L1_SingleEG30,1,1,63316.4525166,63316.4525166
191226:2513,602:602,HLT_Photon150_v2,L1_SingleEG30,1,1,63308.3668015,63308.3668015
191226:2513,603:603,HLT_Photon150_v2,L1_SingleEG30,1,1,63272.0321175,63272.0321175
191226:2513,604:604,HLT_Photon150_v2,L1_SingleEG30,1,1,63228.7831076,63228.7831076
191226:2513,605:605,HLT_Photon150_v2,L1_SingleEG30,1,1,63186.9051357,63186.9051357
191226:2513,606:606,HLT_Photon150_v2,L1_SingleEG30,1,1,62657.0591665,62657.0591665
191226:2513,607:607,HLT_Photon150_v2,L1_SingleEG30,1,1,63010.191838,63010.191838
191226:2513,608:608,HLT_Photon150_v2,L1_SingleEG30,1,1,63100.7987401,63100.7987401
191226:2513,609:609,HLT_Photon150_v2,L1_SingleEG30,1,1,63092.5433141,63092.5433141
191226:2513,610:610,HLT_Photon150_v2,L1_SingleEG30,1,1,63050.9919021,63050.9919021
191226:2513,611:611,HLT_Photon150_v2,L1_SingleEG30,1,1,63028.1224013,63028.1224013
191226:2513,612:612,HLT_Photon150_v2,L1_SingleEG30,1,1,62986.2419206,62986.2419206
191226:2513,613:613,HLT_Photon150_v2,L1_SingleEG30,1,1,62953.7275182,62953.7275182
191226:2513,614:614,HLT_Photon150_v2,L1_SingleEG30,1,1,62927.7384315,62927.7384315
191226:2513,615:615,HLT_Photon150_v2,L1_SingleEG30,1,1,62900.9070495,62900.9070495
191226:2513,616:616,HLT_Photon150_v2,L1_SingleEG30,1,1,62859.6611763,62859.6611763
191226:2513,617:617,HLT_Photon150_v2,L1_SingleEG30,1,1,62830.6631732,62830.6631732
191226:2513,618:618,HLT_Photon150_v2,L1_SingleEG30,1,1,62824.9745814,62824.9745814
191226:2513,619:619,HLT_Photon150_v2,L1_SingleEG30,1,1,62207.7872383,62207.7872383
191226:2513,620:620,HLT_Photon150_v2,L1_SingleEG30,1,1,62802.4798028,62802.4798028
191226:2513,621:621,HLT_Photon150_v2,L1_SingleEG30,1,1,62755.9157514,62755.9157514
191226:2513,622:622,HLT_Photon150_v2,L1_SingleEG30,1,1,62718.1763271,62718.1763271
191226:2513,623:623,HLT_Photon150_v2,L1_SingleEG30,1,1,62658.4997094,62658.4997094
191226:2513,624:624,HLT_Photon150_v2,L1_SingleEG30,1,1,62603.8407756,62603.8407756
191226:2513,625:625,HLT_Photon150_v2,L1_SingleEG30,1,1,62577.0379012,62577.0379012
191226:2513,626:626,HLT_Photon150_v2,L1_SingleEG30,1,1,62542.443659,62542.443659
191226:2513,627:627,HLT_Photon150_v2,L1_SingleEG30,1,1,62500.5349108,62500.5349108
191226:2513,628:628,HLT_Photon150_v2,L1_SingleEG30,1,1,62445.3045446,62445.3045446
191226:2513,629:629,HLT_Photon150_v2,L1_SingleEG30,1,1,62360.0019776,62360.0019776
191226:2513,630:630,HLT_Photon150_v2,L1_SingleEG30,1,1,62276.8366803,62276.8366803
191226:2513,631:631,HLT_Photon150_v2,L1_SingleEG30,1,1,62262.8965658,62262.8965658
191226:2513,632:632,HLT_Photon150_v2,L1_SingleEG30,1,1,62228.6581568,62228.6581568
191226:2513,633:633,HLT_Photon150_v2,L1_SingleEG30,1,1,62216.3891271,62216.3891271
191226:2513,634:634,HLT_Photon150_v2,L1_SingleEG30,1,1,62161.1455805,62161.1455805
191226:2513,635:635,HLT_Photon150_v2,L1_SingleEG30,1,1,62116.9235508,62116.9235508
191226:2513,636:636,HLT_Photon150_v2,L1_SingleEG30,1,1,62088.4229729,62088.4229729
191226:2513,637:637,HLT_Photon150_v2,L1_SingleEG30,1,1,62068.6736,62068.6736
191226:2513,638:638,HLT_Photon150_v2,L1_SingleEG30,1,1,62050.4476954,62050.4476954
191226:2513,639:639,HLT_Photon150_v2,L1_SingleEG30,1,1,62046.3795402,62046.3795402
191226:2513,640:640,HLT_Photon150_v2,L1_SingleEG30,1,1,62050.7165094,62050.7165094
191226:2513,641:641,HLT_Photon150_v2,L1_SingleEG30,1,1,62004.1861053,62004.1861053
191226:2513,642:642,HLT_Photon150_v2,L1_SingleEG30,1,1,61911.4084432,61911.4084432
191226:2513,643:643,HLT_Photon150_v2,L1_SingleEG30,1,1,61949.109269,61949.109269
191226:2513,644:644,HLT_Photon150_v2,L1_SingleEG30,1,1,61944.7123002,61944.7123002
191226:2513,645:645,HLT_Photon150_v2,L1_SingleEG30,1,1,61844.9196803,61844.9196803
191226:2513,646:646,HLT_Photon150_v2,L1_SingleEG30,1,1,61821.0476171,61821.0476171
191226:2513,647:647,HLT_Photon150_v2,L1_SingleEG30,1,1,61773.4039217,61773.4039217
191226:2513,648:648,HLT_Photon150_v2,L1_SingleEG30,1,1,61313.8848374,61313.8848374
191226:2513,649:649,HLT_Photon150_v2,L1_SingleEG30,1,1,61657.0624619,61657.0624619
191226:2513,650:650,HLT_Photon150_v2,L1_SingleEG30,1,1,61231.1586395,61231.1586395
191226:2513,651:651,HLT_Photon150_v2,L1_SingleEG30,1,1,61230.8722252,61230.8722252
191226:2513,652:652,HLT_Photon150_v2,L1_SingleEG30,1,1,61580.3736777,61580.3736777
191226:2513,653:653,HLT_Photon150_v2,L1_SingleEG30,1,1,55854.5300043,55854.5300043
191226:2513,654:654,HLT_Photon150_v2,L1_SingleEG30,1,1,61180.1892308,61180.1892308
191226:2513,655:655,HLT_Photon150_v2,L1_SingleEG30,1,1,61583.9922272,61583.9922272
191226:2513,656:656,HLT_Photon150_v2,L1_SingleEG30,1,1,61441.7060976,61441.7060976
191226:2513,657:657,HLT_Photon150_v2,L1_SingleEG30,1,1,61404.5645351,61404.5645351
191226:2513,658:658,HLT_Photon150_v2,L1_SingleEG30,1,1,61422.2182882,61422.2182882
191226:2513,659:659,HLT_Photon150_v2,L1_SingleEG30,1,1,61499.498233,61499.498233
191226:2513,660:660,HLT_Photon150_v2,L1_SingleEG30,1,1,61440.0437626,61440.0437626
191226:2513,661:661,HLT_Photon150_v2,L1_SingleEG30,1,1,61404.9568518,61404.9568518
191226:2513,662:662,HLT_Photon150_v2,L1_SingleEG30,1,1,61350.5625276,61350.5625276
191226:2513,663:663,HLT_Photon150_v2,L1_SingleEG30,1,1,61351.2274019,61351.2274019
191226:2513,664:664,HLT_Photon150_v2,L1_SingleEG30,1,1,61334.5996104,61334.5996104
191226:2513,665:665,HLT_Photon150_v2,L1_SingleEG30,1,1,61399.6067617,61399.6067617
191226:2513,666:666,HLT_Photon150_v2,L1_SingleEG30,1,1,61175.7613321,61175.7613321
191226:2513,667:667,HLT_Photon150_v2,L1_SingleEG30,1,1,61273.1696209,61273.1696209
191226:2513,668:668,HLT_Photon150_v2,L1_SingleEG30,1,1,61300.7566547,61300.7566547
191226:2513,669:669,HLT_Photon150_v2,L1_SingleEG30,1,1,61354.4478187,61354.4478187
191226:2513,670:670,HLT_Photon150_v2,L1_SingleEG30,1,1,61290.3201593,61290.3201593
191226:2513,671:671,HLT_Photon150_v2,L1_SingleEG30,1,1,61185.8282816,61185.8282816
191226:2513,672:672,HLT_Photon150_v2,L1_SingleEG30,1,1,61189.6018572,61189.6018572
191226:2513,673:673,HLT_Photon150_v2,L1_SingleEG30,1,1,61192.1494121,61192.1494121
191226:2513,674:674,HLT_Photon150_v2,L1_SingleEG30,1,1,61232.0085511,61232.0085511
191226:2513,675:675,HLT_Photon150_v2,L1_SingleEG30,1,1,61187.9640145,61187.9640145
191226:2513,676:676,HLT_Photon150_v2,L1_SingleEG30,1,1,61016.2111283,61016.2111283
191226:2513,677:677,HLT_Photon150_v2,L1_SingleEG30,1,1,61094.6205605,61094.6205605
191226:2513,678:678,HLT_Photon150_v2,L1_SingleEG30,1,1,61079.7513588,61079.7513588
191226:2513,679:679,HLT_Photon150_v2,L1_SingleEG30,1,1,61067.9375672,61067.9375672
191226:2513,680:680,HLT_Photon150_v2,L1_SingleEG30,1,1,61039.6247423,61039.6247423
191226:2513,681:681,HLT_Photon150_v2,L1_SingleEG30,1,1,61025.9233034,61025.9233034
191226:2513,682:682,HLT_Photon150_v2,L1_SingleEG30,1,1,60964.0501824,60964.0501824
191226:2513,683:683,HLT_Photon150_v2,L1_SingleEG30,1,1,60926.1692076,60926.1692076
191226:2513,684:684,HLT_Photon150_v2,L1_SingleEG30,1,1,60890.9459514,60890.9459514
191226:2513,685:685,HLT_Photon150_v2,L1_SingleEG30,1,1,60904.8859534,60904.8859534
191226:2513,686:686,HLT_Photon150_v2,L1_SingleEG30,1,1,60881.0584543,60881.0584543
191226:2513,687:687,HLT_Photon150_v2,L1_SingleEG30,1,1,60820.0014026,60820.0014026
191226:2513,688:688,HLT_Photon150_v2,L1_SingleEG30,1,1,61085.5188041,61085.5188041
191226:2513,689:689,HLT_Photon150_v2,L1_SingleEG30,1,1,61650.8640883,61650.8640883
191226:2513,690:690,HLT_Photon150_v2,L1_SingleEG30,1,1,61986.3736689,61986.3736689
191226:2513,691:691,HLT_Photon150_v2,L1_SingleEG30,1,1,62047.8336914,62047.8336914
191226:2513,692:692,HLT_Photon150_v2,L1_SingleEG30,1,1,62019.1331762,62019.1331762
191226:2513,693:693,HLT_Photon150_v2,L1_SingleEG30,1,1,61983.6644855,61983.6644855
191226:2513,694:694,HLT_Photon150_v2,L1_SingleEG30,1,1,61954.269039,61954.269039
191226:2513,695:695,HLT_Photon150_v2,L1_SingleEG30,1,1,61886.2133796,61886.2133796
191226:2513,696:696,HLT_Photon150_v2,L1_SingleEG30,1,1,61339.7301216,61339.7301216
191226:2513,697:697,HLT_Photon150_v2,L1_SingleEG30,1,1,61938.2459404,61938.2459404
191226:2513,698:698,HLT_Photon150_v2,L1_SingleEG30,1,1,61855.0544334,61855.0544334
191226:2513,699:699,HLT_Photon150_v2,L1_SingleEG30,1,1,61705.7298122,61705.7298122
191226:2513,700:700,HLT_Photon150_v2,L1_SingleEG30,1,1,61785.8674648,61785.8674648
191226:2513,701:701,HLT_Photon150_v2,L1_SingleEG30,1,1,61755.7815253,61755.7815253
191226:2513,702:702,HLT_Photon150_v2,L1_SingleEG30,1,1,61730.3886411,61730.3886411
191226:2513,703:703,HLT_Photon150_v2,L1_SingleEG30,1,1,61722.405979,61722.405979
191226:2513,704:704,HLT_Photon150_v2,L1_SingleEG30,1,1,61694.8550311,61694.8550311
191226:2513,705:705,HLT_Photon150_v2,L1_SingleEG30,1,1,61658.481187,61658.481187
191226:2513,706:706,HLT_Photon150_v2,L1_SingleEG30,1,1,61627.9091432,61627.9091432
191226:2513,707:707,HLT_Photon150_v2,L1_SingleEG30,1,1,61602.2897673,61602.2897673
191226:2513,708:708,HLT_Photon150_v2,L1_SingleEG30,1,1,61570.82237,61570.82237
191226:2513,709:709,HLT_Photon150_v2,L1_SingleEG30,1,1,61137.6049845,61137.6049845
191226:2513,710:710,HLT_Photon150_v2,L1_SingleEG30,1,1,61516.2447378,61516.2447378
191226:2513,711:711,HLT_Photon150_v2,L1_SingleEG30,1,1,61478.7082614,61478.7082614
191226:2513,712:712,HLT_Photon150_v2,L1_SingleEG30,1,1,61326.4844431,61326.4844431
191226:2513,713:713,HLT_Photon150_v2,L1_SingleEG30,1,1,61417.0417074,61417.0417074
191226:2513,714:714,HLT_Photon150_v2,L1_SingleEG30,1,1,61400.0723124,61400.0723124
191226:2513,715:715,HLT_Photon150_v2,L1_SingleEG30,1,1,61374.1966327,61374.1966327
191226:2513,716:716,HLT_Photon150_v2,L1_SingleEG30,1,1,61373.0805344,61373.0805344
191226:2513,717:717,HLT_Photon150_v2,L1_SingleEG30,1,1,61325.7822203,61325.7822203
191226:2513,718:718,HLT_Photon150_v2,L1_SingleEG30,1,1,24199.3900769,24199.3900769
191226:2513,719:719,HLT_Photon150_v2,L1_SingleEG30,1,1,7276.11099587,7276.11099587
191226:2513,720:720,HLT_Photon150_v2,L1_SingleEG30,1,1,7252.71209126,7252.71209126
191226:2513,721:721,HLT_Photon150_v2,L1_SingleEG30,1,1,7294.26852586,7294.26852586
191226:2513,722:722,HLT_Photon150_v2,L1_SingleEG30,1,1,51399.5269035,51399.5269035
191226:2513,723:723,HLT_Photon150_v2,L1_SingleEG30,1,1,61170.1269259,61170.1269259
191226:2513,724:724,HLT_Photon150_v2,L1_SingleEG30,1,1,61110.5561844,61110.5561844
191226:2513,725:725,HLT_Photon150_v2,L1_SingleEG30,1,1,61095.5527504,61095.5527504
191226:2513,726:726,HLT_Photon150_v2,L1_SingleEG30,1,1,61069.7731867,61069.7731867
191226:2513,727:727,HLT_Photon150_v2,L1_SingleEG30,1,1,61047.8287783,61047.8287783
191226:2513,728:728,HLT_Photon150_v2,L1_SingleEG30,1,1,61010.1718466,61010.1718466
191226:2513,729:729,HLT_Photon150_v2,L1_SingleEG30,1,1,60959.5197053,60959.5197053
191226:2513,730:730,HLT_Photon150_v2,L1_SingleEG30,1,1,60934.1715588,60934.1715588
191226:2513,731:731,HLT_Photon150_v2,L1_SingleEG30,1,1,60913.240101,60913.240101
191226:2513,732:732,HLT_Photon150_v2,L1_SingleEG30,1,1,60886.8487744,60886.8487744
191226:2513,733:733,HLT_Photon150_v2,L1_SingleEG30,1,1,60849.1960716,60849.1960716
191226:2513,734:734,HLT_Photon150_v2,L1_SingleEG30,1,1,60825.7936408,60825.7936408
191226:2513,735:735,HLT_Photon150_v2,L1_SingleEG30,1,1,60793.4741988,60793.4741988
191226:2513,736:736,HLT_Photon150_v2,L1_SingleEG30,1,1,60771.520999,60771.520999
191226:2513,737:737,HLT_Photon150_v2,L1_SingleEG30,1,1,60746.7642601,60746.7642601
191226:2513,738:738,HLT_Photon150_v2,L1_SingleEG30,1,1,60715.0634519,60715.0634519
191226:2513,739:739,HLT_Photon150_v2,L1_SingleEG30,1,1,60671.9925538,60671.9925538
191226:2513,740:740,HLT_Photon150_v2,L1_SingleEG30,1,1,60247.9272382,60247.9272382
191226:2513,741:741,HLT_Photon150_v2,L1_SingleEG30,1,1,60613.9280811,60613.9280811
191226:2513,742:742,HLT_Photon150_v2,L1_SingleEG30,1,1,60601.4435673,60601.4435673
191226:2513,743:743,HLT_Photon150_v2,L1_SingleEG30,1,1,60168.4537939,60168.4537939
191226:2513,744:744,HLT_Photon150_v2,L1_SingleEG30,1,1,60538.8864077,60538.8864077
191226:2513,745:745,HLT_Photon150_v2,L1_SingleEG30,1,1,60506.6122705,60506.6122705
191226:2513,746:746,HLT_Photon150_v2,L1_SingleEG30,1,1,60481.8078478,60481.8078478
191226:2513,747:747,HLT_Photon150_v2,L1_SingleEG30,1,1,60461.4248,60461.4248
191226:2513,748:748,HLT_Photon150_v2,L1_SingleEG30,1,1,60415.4045684,60415.4045684
191226:2513,749:749,HLT_Photon150_v2,L1_SingleEG30,1,1,60376.8418959,60376.8418959
191226:2513,750:750,HLT_Photon150_v2,L1_SingleEG30,1,1,60370.4948519,60370.4948519
191226:2513,751:751,HLT_Photon150_v2,L1_SingleEG30,1,1,60343.5129212,60343.5129212
191226:2513,752:752,HLT_Photon150_v2,L1_SingleEG30,1,1,60318.6171739,60318.6171739
191226:2513,753:753,HLT_Photon150_v2,L1_SingleEG30,1,1,60172.1869521,60172.1869521
191226:2513,754:754,HLT_Photon150_v2,L1_SingleEG30,1,1,60249.1517686,60249.1517686
191226:2513,755:755,HLT_Photon150_v2,L1_SingleEG30,1,1,60216.6973634,60216.6973634
191226:2513,756:756,HLT_Photon150_v2,L1_SingleEG30,1,1,60194.2151173,60194.2151173
191226:2513,757:757,HLT_Photon150_v2,L1_SingleEG30,1,1,60164.379338,60164.379338
191226:2513,758:758,HLT_Photon150_v2,L1_SingleEG30,1,1,60142.1872272,60142.1872272
191226:2513,759:759,HLT_Photon150_v2,L1_SingleEG30,1,1,60122.7558262,60122.7558262
191226:2513,760:760,HLT_Photon150_v2,L1_SingleEG30,1,1,60100.5250805,60100.5250805
191226:2513,761:761,HLT_Photon150_v2,L1_SingleEG30,1,1,60074.406696,60074.406696
191226:2513,762:762,HLT_Photon150_v2,L1_SingleEG30,1,1,60049.0356928,60049.0356928
