Run:Fill,LS,HLTpath,L1bit,HLTpresc,L1presc,Recorded(/ub),Effective(/ub)
191411:2523,23:23,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,330,1,31.2180419214,0.0946001270347
191695:2533,1:1,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,13045.37067,39.5314262728
191718:2534,43:43,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,113579.146355,344.17923138
191718:2534,44:44,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,113408.051898,343.660763327
191718:2534,45:45,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,112568.377807,341.116296386
191718:2534,46:46,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,113142.790095,342.856939682
191718:2534,47:47,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,113012.553581,342.46228358
191718:2534,48:48,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,112873.477852,342.040841977
191718:2534,49:49,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,112732.545842,341.61377528
191718:2534,50:50,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,112573.908342,341.133055583
191718:2534,51:51,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,112154.154857,339.861075326
191718:2534,52:52,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,101404.764404,307.287164862
191718:2534,53:53,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,112086.21206,339.655188059
191718:2534,54:54,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,111982.533006,339.34100911
191718:2534,55:55,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,111843.857184,338.920779346
191718:2534,56:56,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,111623.83673,338.254050697
191718:2534,57:57,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,111425.996451,337.654534699
191718:2534,58:58,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,110605.016907,335.166717899
191718:2534,59:59,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,111229.162273,337.058067494
191718:2534,60:60,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,111085.190637,336.621789809
191718:2534,61:61,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,100653.075263,305.009318979
191718:2534,62:62,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,110625.037386,335.227386019
191718:2534,63:63,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,110827.300054,335.840303194
191718:2534,64:64,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,110568.668098,335.056569995
191718:2534,65:65,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,109282.064419,331.157770968
191718:2534,66:66,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,110387.02414,334.506133759
191718:2534,67:67,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,110150.405077,333.789106295
191718:2534,68:68,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,109883.670242,332.980818916
191718:2534,69:69,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,109578.991046,332.057548624
191718:2534,70:70,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,109323.96417,331.284739908
191718:2534,71:71,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,109143.334366,330.737376867
191718:2534,72:72,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,108839.282039,329.816006179
191718:2534,73:73,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,108541.146402,328.912564855
191718:2534,74:74,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,108358.912986,328.360342382
191718:2534,75:75,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,108162.025039,327.763712238
191718:2534,76:76,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,108010.305877,327.303957202
191718:2534,77:77,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,107916.968573,327.021116889
191718:2534,78:78,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,106777.365519,323.567774299
191718:2534,79:79,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,107724.401566,326.437580503
191718:2534,80:80,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,101382.39918,307.219391455
191718:2534,81:81,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,107367.869382,325.357179947
191718:2534,82:82,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,107200.887546,324.851174383
191718:2534,83:83,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,106766.694823,323.535438858
191718:2534,84:84,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,106857.173231,323.80961585
191718:2534,85:85,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,106687.644647,323.295892869
191718:2534,86:86,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,106521.579987,322.792666626
191718:2534,87:87,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,106373.932627,322.345250384
191718:2534,88:88,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,105654.922203,320.166430917
191718:2534,89:89,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,106200.628363,321.820085948
191718:2534,90:90,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,106123.040373,321.584970827
191718:2534,91:91,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,106003.073136,321.221433746
191718:2534,92:92,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,105856.445566,320.777107774
191718:2534,93:93,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,105046.515888,318.322775419
191718:2534,94:94,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,105669.854998,320.211681812
191718:2534,95:95,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,105546.542859,319.838008665
191718:2534,98:98,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,105279.421644,319.028550436
191718:2534,99:99,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,105164.036546,318.678898625
191718:2534,100:100,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,105154.178824,318.649026739
191718:2534,101:101,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,104980.18334,318.121767697
191718:2534,102:102,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,104605.573869,316.986587482
191718:2534,103:103,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,104726.207141,317.352142851
191718:2534,104:104,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,104658.547013,317.14711216
191718:2534,105:105,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,104534.089241,316.769967396
191718:2534,106:106,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,104471.073611,316.579010944
191718:2534,107:107,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,104302.014435,316.066710409
191718:2534,108:108,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,104210.757685,315.790174802
191718:2534,109:109,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,104096.802014,315.444854588
191718:2534,110:110,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,104030.613863,315.244284433
191718:2534,111:111,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,103916.408787,314.898208444
191718:2534,112:112,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,103820.641963,314.608005948
191718:2534,113:113,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,103814.208576,314.588510835
191718:2534,114:114,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,103667.191715,314.143005196
191718:2534,115:115,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,103556.687367,313.808143538
191718:2534,116:116,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,102978.790604,312.056941223
191718:2534,117:117,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,103289.648698,312.998935448
191718:2534,118:118,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,103243.438251,312.858903792
191718:2534,119:119,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,103152.525715,312.583411256
191718:2534,120:120,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,103096.618652,312.413995915
191718:2534,121:121,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,102843.388631,311.646632215
191718:2534,122:122,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,102749.217896,311.361266351
191718:2534,123:123,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,102793.136092,311.494351793
191718:2534,124:124,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,102785.076659,311.46992927
191718:2534,125:125,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,102669.674987,311.120227234
191718:2534,126:126,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,102261.871623,309.884459465
191718:2534,127:127,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,102422.514452,310.371255915
191718:2534,128:128,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,102316.308009,310.049418209
191718:2534,129:129,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,102197.153657,309.688344414
191718:2534,130:130,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,102035.613058,309.19882745
191718:2534,131:131,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,101947.675597,308.932350293
191718:2534,132:132,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,101811.820379,308.520667815
191718:2534,133:133,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,101753.66873,308.344450698
191718:2534,134:134,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,101651.955999,308.0362303
191718:2534,135:135,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,101516.081013,307.624487919
191718:2534,136:136,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,101411.752708,307.308341538
191718:2534,137:137,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,101294.986292,306.954503916
191718:2534,138:138,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,101286.799396,306.92969514
191718:2534,139:139,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,101156.318782,306.53429934
191718:2534,140:140,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,100764.089156,305.345724716
191718:2534,141:141,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,100813.761059,305.496245634
191718:2534,142:142,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,100566.545356,304.747107138
191718:2534,143:143,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,100580.656884,304.789869346
191718:2534,144:144,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,100395.492796,304.228766048
191718:2534,145:145,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,100051.210163,303.185485341
191718:2534,146:146,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,99898.5014103,302.722731546
191718:2534,147:147,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,99755.0776676,302.288114144
191718:2534,148:148,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,89891.6817924,272.399035735
191718:2534,149:149,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,99407.716348,301.235504085
191718:2534,150:150,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,99273.355092,300.828348764
191718:2534,151:151,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,99197.9303197,300.599788848
191718:2534,152:152,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,99115.2415694,300.349216877
191718:2534,153:153,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,99035.7377059,300.108296078
191718:2534,154:154,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,98968.8960755,299.905745683
191718:2534,155:155,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,97907.8163681,296.69035263
191718:2534,156:156,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,98802.3096718,299.400938399
191718:2534,157:157,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,98674.8191382,299.014603449
191718:2534,158:158,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,98614.5754494,298.832046816
191718:2534,159:159,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,98576.2065725,298.715777493
191718:2534,160:160,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,98498.7438876,298.481042084
191718:2534,161:161,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,98392.0623196,298.157764605
191718:2534,162:162,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,98294.85828,297.863206909
191718:2534,163:163,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,98217.4846827,297.628741463
191718:2534,164:164,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,98133.2706881,297.37354754
191718:2534,165:165,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,98054.8934603,297.136040789
191718:2534,166:166,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,98007.0162536,296.990958344
191718:2534,167:167,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,97935.2661623,296.773533825
191718:2534,168:168,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,97774.2157077,296.285502144
191718:2534,169:169,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,97714.8460383,296.105594055
191718:2534,170:170,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,97642.4682394,295.886267392
191718:2534,171:171,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,97568.9088226,295.663360069
191718:2534,172:172,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,97439.0311401,295.269791334
191718:2534,173:173,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,97193.8564969,294.526837869
191718:2534,174:174,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,96464.5747912,292.316893307
191718:2534,175:175,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,97008.9727367,293.966584051
191718:2534,176:176,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,96975.6033928,293.865464827
191718:2534,177:177,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,96751.4603231,293.186243403
191718:2534,178:178,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,96607.0082158,292.748509745
191718:2534,179:179,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,96579.0483913,292.663783004
191718:2534,180:180,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,96461.2298708,292.306757184
191718:2534,181:181,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,96446.4768304,292.262051001
191718:2534,182:182,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,96232.1315233,291.612519768
191718:2534,183:183,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,96042.9725771,291.03931084
191718:2534,184:184,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,95861.9618844,290.490793589
191718:2534,185:185,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,95807.1264957,290.324625744
191718:2534,186:186,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,95723.2011132,290.070306404
191718:2534,187:187,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,95625.8785839,289.775389648
191718:2534,188:188,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,95662.2799656,289.885696865
191718:2534,189:189,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,95632.2251156,289.794621563
191718:2534,190:190,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,94998.5508977,287.87439666
191718:2534,191:191,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,95301.8464614,288.793474125
191718:2534,192:192,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,94872.8914713,287.493610519
191718:2534,193:193,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,94980.8215486,287.820671359
191718:2534,194:194,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,94939.0627736,287.694129617
191718:2534,195:195,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,94868.4809029,287.48024516
191718:2534,196:196,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,94687.9838147,286.933284287
191718:2534,197:197,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,94468.742602,286.268916976
191718:2534,198:198,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,94271.6500517,285.671666823
191718:2534,199:199,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,93339.6286233,282.847359465
191718:2534,200:200,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,94003.5839183,284.859345207
191718:2534,201:201,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,93941.3160442,284.670654679
191718:2534,202:202,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,93574.8585319,283.560177369
191718:2534,203:203,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,92909.4829219,281.543887642
191718:2534,204:204,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,88612.6101878,268.523061175
191718:2534,205:205,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,92965.8063839,281.7145648
191718:2534,206:206,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,93496.8358391,283.323744967
191718:2534,207:207,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,76260.7414615,231.093155944
191720:2534,1:1,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,54038.9942684,163.754528086
191720:2534,3:3,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,1265.27308326,3.83416085837
191720:2534,4:4,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,23573.8465567,71.4358986568
191720:2534,5:5,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,71561.8505268,216.854092506
191720:2534,6:6,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,89644.1402142,271.64890974
191720:2534,7:7,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,90842.8190121,275.281269734
191720:2534,8:8,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,90581.9190236,274.490663708
191720:2534,9:9,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,90374.4864806,273.862080244
191720:2534,10:10,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,90201.7798554,273.338726835
191720:2534,11:11,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,90024.7218067,272.802187293
191720:2534,12:12,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,89866.1396279,272.321635236
191720:2534,13:13,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,89687.5306526,271.780395917
191720:2534,14:14,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,89547.8347621,271.357075037
191720:2534,15:15,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,89416.066239,270.957776482
191720:2534,17:17,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,89110.1790295,270.030845544
191720:2534,18:18,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,88970.1162919,269.606413006
191720:2534,19:19,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,88822.5862209,269.159352185
191720:2534,20:20,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,88591.1387313,268.457996156
191720:2534,21:21,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,88269.175407,267.482349718
191720:2534,22:22,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,87986.796124,266.626654921
191720:2534,23:23,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,87766.6476006,265.959538184
191720:2534,24:24,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,87535.3757101,265.258714273
191720:2534,25:25,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,87282.0466874,264.491050568
191720:2534,26:26,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,87096.0969921,263.927566643
191720:2534,27:27,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,86890.9073528,263.305779857
191720:2534,28:28,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,86706.3299914,262.746454519
191720:2534,29:29,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,86520.1242647,262.182194742
191720:2534,30:30,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,86348.1592229,261.661088554
191720:2534,31:31,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,86160.3692352,261.092027986
191720:2534,32:32,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,85965.5146618,260.501559581
191720:2534,33:33,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,85745.1764588,259.833868057
191720:2534,34:34,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,85521.0408054,259.154669107
191720:2534,35:35,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,85305.1008988,258.500305754
191720:2534,36:36,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,85100.6272783,257.880688722
191720:2534,37:37,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,84835.4114189,257.0770043
191720:2534,38:38,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,84569.4956279,256.271198872
191720:2534,39:39,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,84366.0602663,255.65472808
191720:2534,40:40,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,84171.1172569,255.063991687
191720:2534,41:41,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,83523.3909787,253.101184784
191720:2534,42:42,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,83883.7233283,254.193100995
191720:2534,43:43,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,83678.6474617,253.571658975
191720:2534,44:44,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,83507.5518186,253.053187329
191720:2534,45:45,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,83307.6906474,252.447547416
191720:2534,46:46,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,83094.270623,251.80082007
191720:2534,47:47,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,82921.586538,251.277534964
191720:2534,48:48,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,82697.1232976,250.597343326
191720:2534,49:49,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,82507.6846609,250.023286851
191720:2534,50:50,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,82340.4019589,249.516369572
191720:2534,51:51,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,82155.3322776,248.955552356
191720:2534,52:52,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,81980.2376851,248.424962682
191720:2534,53:53,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,81829.2546363,247.967438292
191720:2534,54:54,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,81677.1481623,247.506509583
191720:2534,55:55,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,81515.5243095,247.016740332
191720:2534,56:56,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,81351.5988144,246.519996407
191720:2534,57:57,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,81191.9427711,246.036190215
191720:2534,58:58,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,81018.8528916,245.511675429
191720:2534,59:59,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,80302.4920714,243.340885065
191720:2534,60:60,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,80673.6875532,244.465719858
191720:2534,61:61,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,80531.4941523,244.034830765
191720:2534,62:62,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,79295.3802264,240.289030989
191720:2534,63:63,HLT_Photon50_CaloIdVL_IsoL_v16,L1_SingleEG20,330,1,80213.1506694,243.070153544
