Run:Fill,LS,HLTpath,L1bit,HLTpresc,L1presc,Recorded(/ub),Effective(/ub)
190906:2501,213:213,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,49197.1573776,4919.71573776
190906:2501,214:214,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,49189.9955869,4918.99955869
190906:2501,215:215,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,49138.3069137,4913.83069137
190906:2501,216:216,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,49110.8456466,4911.08456466
190906:2501,217:217,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,49002.7676619,4900.27676619
190906:2501,218:218,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,49054.8445815,4905.48445815
190906:2501,219:219,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,49031.3540889,4903.13540889
190906:2501,220:220,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,49002.7826133,4900.27826133
190906:2501,221:221,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48977.7579361,4897.77579361
190906:2501,222:222,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48935.5231391,4893.55231391
190906:2501,223:223,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48915.2774438,4891.52774438
190906:2501,224:224,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48793.0640741,4879.30640741
190906:2501,225:225,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48840.2320351,4884.02320351
190906:2501,226:226,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48815.2234321,4881.52234321
190906:2501,227:227,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48792.1080163,4879.21080163
190906:2501,228:228,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48674.1703196,4867.41703196
190906:2501,229:229,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48742.8292082,4874.28292082
190906:2501,230:230,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48707.3033876,4870.73033876
190906:2501,231:231,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48675.6099336,4867.56099336
190906:2501,232:232,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48166.7379301,4816.67379301
190906:2501,233:233,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48606.6479609,4860.66479609
190906:2501,234:234,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48478.8859048,4847.88859048
190906:2501,235:235,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47639.6240636,4763.96240636
190906:2501,236:236,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48440.9605431,4844.09605431
190906:2501,237:237,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48500.6881283,4850.06881283
190906:2501,238:238,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48486.9741481,4848.69741481
190906:2501,239:239,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48428.3344685,4842.83344685
190906:2501,240:240,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48306.4135697,4830.64135697
190906:2501,241:241,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48391.4122181,4839.14122181
190906:2501,242:242,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48381.6248446,4838.16248446
190906:2501,243:243,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48231.2414553,4823.12414553
190906:2501,244:244,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48294.9953165,4829.49953165
190906:2501,245:245,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48285.349777,4828.5349777
190906:2501,246:246,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48296.4740059,4829.64740059
190906:2501,247:247,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48257.8421643,4825.78421643
190906:2501,248:248,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48195.6712192,4819.56712192
190906:2501,249:249,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48185.9943754,4818.59943754
190906:2501,250:250,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48088.5735679,4808.85735679
190906:2501,251:251,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47761.6602066,4776.16602066
190906:2501,252:252,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48127.1262063,4812.71262063
190906:2501,253:253,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,48014.5038852,4801.45038852
190906:2501,254:254,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47998.1547656,4799.81547656
190906:2501,255:255,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47994.5803233,4799.45803233
190906:2501,256:256,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,38352.5594693,3835.25594693
190906:2501,259:259,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,38215.582869,3821.5582869
190906:2501,260:260,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47871.3613545,4787.13613545
190906:2501,261:261,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,34358.2684696,3435.82684696
190906:2501,262:262,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47812.9642021,4781.29642021
190906:2501,263:263,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47776.522468,4777.6522468
190906:2501,264:264,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47741.6660124,4774.16660124
190906:2501,265:265,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47720.5069529,4772.05069529
190906:2501,266:266,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47691.8711686,4769.18711686
190906:2501,267:267,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47660.4978511,4766.04978511
190906:2501,268:268,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47225.0995795,4722.50995795
190906:2501,270:270,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47555.5503104,4755.55503104
190906:2501,271:271,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47436.2437635,4743.62437635
190906:2501,272:272,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47496.401703,4749.6401703
190906:2501,273:273,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47400.923169,4740.0923169
190906:2501,274:274,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47479.5673706,4747.95673706
190906:2501,275:275,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47479.4527583,4747.94527583
190906:2501,276:276,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47432.3595981,4743.23595981
190906:2501,277:277,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47409.7269487,4740.97269487
190906:2501,278:278,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47349.1718704,4734.91718704
190906:2501,279:279,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47345.8494754,4734.58494754
190906:2501,280:280,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47336.4868723,4733.64868723
190906:2501,281:281,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47339.1230596,4733.91230596
190906:2501,282:282,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47313.7598996,4731.37598996
190906:2501,283:283,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47258.5981474,4725.85981474
190906:2501,284:284,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47225.6842307,4722.56842307
190906:2501,285:285,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47234.1149823,4723.41149823
190906:2501,286:286,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47234.3532317,4723.43532317
190906:2501,287:287,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47209.1263275,4720.91263275
190906:2501,288:288,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47157.1947821,4715.71947821
190906:2501,289:289,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47050.7099238,4705.07099238
190906:2501,290:290,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47129.84305,4712.984305
190906:2501,291:291,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47100.6753465,4710.06753465
190906:2501,292:292,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47049.9112658,4704.99112658
190906:2501,293:293,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,47003.8381289,4700.38381289
190906:2501,294:294,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46980.4461216,4698.04461216
190906:2501,295:295,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46941.9564564,4694.19564564
190906:2501,296:296,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46931.8467544,4693.18467544
190906:2501,297:297,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46921.2034334,4692.12034334
190906:2501,298:298,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46912.276833,4691.2276833
190906:2501,299:299,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46907.1923949,4690.71923949
190906:2501,300:300,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46864.1572384,4686.41572384
190906:2501,301:301,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46733.585088,4673.3585088
190906:2501,302:302,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46687.2794042,4668.72794042
190906:2501,303:303,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46784.5299914,4678.45299914
190906:2501,304:304,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46792.6681112,4679.26681112
190906:2501,305:305,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46787.883,4678.7883
190906:2501,306:306,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46626.6362245,4662.66362245
190906:2501,307:307,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46712.6375824,4671.26375824
190906:2501,308:308,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46711.2505544,4671.12505544
190906:2501,309:309,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46701.6461791,4670.16461791
190906:2501,310:310,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46173.6926557,4617.36926557
190906:2501,311:311,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46615.0624428,4661.50624428
190906:2501,312:312,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46608.6359554,4660.86359554
190906:2501,313:313,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46597.335995,4659.7335995
190906:2501,314:314,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46569.610061,4656.9610061
190906:2501,315:315,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46501.516582,4650.1516582
190906:2501,316:316,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44812.7301935,4481.27301935
190906:2501,317:317,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46441.8723629,4644.18723629
190906:2501,318:318,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46409.0887444,4640.90887444
190906:2501,319:319,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46396.5915649,4639.65915649
190906:2501,320:320,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46392.5244601,4639.25244601
190906:2501,321:321,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46381.9203161,4638.19203161
190906:2501,322:322,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46356.4498485,4635.64498485
190906:2501,323:323,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46324.2074533,4632.42074533
190906:2501,324:324,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46296.9622909,4629.69622909
190906:2501,325:325,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46281.6522409,4628.16522409
190906:2501,326:326,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46244.5858494,4624.45858494
190906:2501,327:327,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46236.2582414,4623.62582414
190906:2501,328:328,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46177.2702653,4617.72702653
190906:2501,329:329,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45764.0227276,4576.40227276
190906:2501,330:330,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46122.7913348,4612.27913348
190906:2501,331:331,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46086.9816371,4608.69816371
190906:2501,332:332,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46053.2795052,4605.32795052
190906:2501,333:333,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46031.7231214,4603.17231214
190906:2501,334:334,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46007.4657676,4600.74657676
190906:2501,335:335,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45963.3603887,4596.33603887
190906:2501,336:336,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45943.3128487,4594.33128487
190906:2501,337:337,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45905.2418312,4590.52418312
190906:2501,338:338,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45900.7605681,4590.07605681
190906:2501,339:339,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,46001.836701,4600.1836701
190906:2501,340:340,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45994.1814481,4599.41814481
190906:2501,341:341,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45958.8082247,4595.88082247
190906:2501,342:342,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45946.6655553,4594.66655553
190906:2501,343:343,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45824.6916807,4582.46916807
190906:2501,344:344,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45911.4500049,4591.14500049
190906:2501,345:345,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45881.7389956,4588.17389956
190906:2501,346:346,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45752.783177,4575.2783177
190906:2501,347:347,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45808.278929,4580.8278929
190906:2501,348:348,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45757.1572617,4575.71572617
190906:2501,349:349,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45747.6740764,4574.76740764
190906:2501,350:350,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45742.3882206,4574.23882206
190906:2501,351:351,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45722.3244876,4572.23244876
190906:2501,352:352,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45690.1285923,4569.01285923
190906:2501,353:353,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45561.2024924,4556.12024924
190906:2501,354:354,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,36012.4196026,3601.24196026
190906:2501,356:356,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,15502.2889037,1550.22889037
190906:2501,357:357,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45547.7437165,4554.77437165
190906:2501,358:358,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45236.3822127,4523.63822127
190906:2501,359:359,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45476.6257231,4547.66257231
190906:2501,360:360,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45461.2518354,4546.12518354
190906:2501,361:361,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45441.6602587,4544.16602587
190906:2501,362:362,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45426.4493289,4542.64493289
190906:2501,363:363,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45407.322967,4540.7322967
190906:2501,364:364,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45371.8570035,4537.18570035
190906:2501,365:365,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45351.8044284,4535.18044284
190906:2501,366:366,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45336.207377,4533.6207377
190906:2501,367:367,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45335.5619542,4533.55619542
190906:2501,368:368,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45312.7357507,4531.27357507
190906:2501,369:369,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45261.3073874,4526.13073874
190906:2501,370:370,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45212.4030721,4521.24030721
190906:2501,371:371,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45208.506116,4520.8506116
190906:2501,372:372,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45234.9925113,4523.49925113
190906:2501,373:373,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45220.7483595,4522.07483595
190906:2501,374:374,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45207.3972825,4520.73972825
190906:2501,375:375,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45210.0180759,4521.00180759
190906:2501,376:376,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45176.9852922,4517.69852922
190906:2501,377:377,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45126.5599628,4512.65599628
190906:2501,378:378,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44986.0057181,4498.60057181
190906:2501,379:379,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,45050.0324974,4505.00324974
190906:2501,380:380,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44926.8928158,4492.68928158
190906:2501,381:381,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44881.1606139,4488.11606139
190906:2501,382:382,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44898.8726527,4489.88726527
190906:2501,383:383,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44891.6547666,4489.16547666
190906:2501,384:384,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44858.3381482,4485.83381482
190906:2501,385:385,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44842.8922126,4484.28922126
190906:2501,386:386,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44821.8310001,4482.18310001
190906:2501,387:387,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44378.8568455,4437.88568455
190906:2501,388:388,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44779.407096,4477.9407096
190906:2501,389:389,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44734.6192674,4473.46192674
190906:2501,390:390,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44683.6269679,4468.36269679
190906:2501,391:391,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44679.4134992,4467.94134992
190906:2501,392:392,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,41883.233389,4188.3233389
190906:2501,393:393,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44667.1586066,4466.71586066
190906:2501,394:394,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44552.615199,4455.2615199
190906:2501,395:395,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44597.3145579,4459.73145579
190906:2501,396:396,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44546.9733368,4454.69733368
190906:2501,397:397,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44543.7442495,4454.37442495
190906:2501,398:398,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44547.6729662,4454.76729662
190906:2501,399:399,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44504.8887453,4450.48887453
190906:2501,400:400,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44377.675533,4437.7675533
190906:2501,401:401,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44462.2681019,4446.22681019
190906:2501,402:402,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44458.3840205,4445.83840205
190906:2501,403:403,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44425.9388929,4442.59388929
190906:2501,404:404,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44371.5643539,4437.15643539
190906:2501,405:405,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44355.1152116,4435.51152116
190906:2501,406:406,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44347.932256,4434.7932256
190906:2501,407:407,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44235.587982,4423.5587982
190906:2501,408:408,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44292.2320173,4429.22320173
190906:2501,409:409,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44264.8625901,4426.48625901
190906:2501,410:410,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44213.6021144,4421.36021144
190906:2501,411:411,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44206.0154186,4420.60154186
190906:2501,412:412,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44179.0168993,4417.90168993
190906:2501,413:413,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44190.8718079,4419.08718079
190906:2501,414:414,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44176.7176508,4417.67176508
190906:2501,415:415,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44130.9444912,4413.09444912
190906:2501,416:416,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44089.6078965,4408.96078965
190906:2501,417:417,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44063.4396767,4406.34396767
190906:2501,418:418,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44080.1657009,4408.01657009
190906:2501,419:419,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44052.0460028,4405.20460028
190906:2501,420:420,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44050.5815976,4405.05815976
190906:2501,421:421,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,44015.7336177,4401.57336177
190906:2501,422:422,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,43967.5351646,4396.75351646
190906:2501,423:423,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,43788.9552484,4378.89552484
190906:2501,424:424,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,43906.9996165,4390.69996165
190906:2501,425:425,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,43911.6542667,4391.16542667
190906:2501,426:426,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,43905.0632385,4390.50632385
190906:2501,427:427,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,43884.9430909,4388.49430909
190906:2501,428:428,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,43859.1411484,4385.91411484
190906:2501,429:429,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,43826.5317517,4382.65317517
190906:2501,430:430,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,43792.643722,4379.2643722
190906:2501,431:431,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,43777.2511881,4377.72511881
190906:2501,432:432,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,43738.6585757,4373.86585757
190906:2501,433:433,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,43728.2119367,4372.82119367
190906:2501,434:434,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,43724.9487801,4372.49487801
190906:2501,435:435,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,43708.7150912,4370.87150912
190906:2501,436:436,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,43587.6207655,4358.76207655
190906:2501,437:437,HLT_Photon90_CaloIdVL_IsoL_v13,L1_SingleEG20,10,1,43683.0759837,4368.30759837
