absEta_0_1-gold-Et_55_10000	runNumber	202973	203002	0.9903	0.0002
absEta_0_1-gold-Et_0_35	runNumber	202973	203002	0.9934	0.0002
absEta_0_1-gold-Et_35_43	runNumber	202973	203002	0.9926	0.0002
absEta_0_1-bad-Et_45_50	runNumber	202973	203002	0.9931	0.0002
absEta_0_1-bad-Et_0_33	runNumber	202973	203002	0.9959	0.0002
absEta_0_1-bad-Et_50_58	runNumber	202973	203002	0.9929	0.0002
absEta_0_1-bad-Et_58_10000	runNumber	202973	203002	0.9924	0.0003
absEta_0_1-bad-Et_33_39	runNumber	202973	203002	0.9952	0.0002
absEta_0_1-bad-Et_39_45	runNumber	202973	203002	0.9950	0.0002
absEta_0_1-gold-Et_50_55	runNumber	203003	203852	1.0439	0.0003
absEta_0_1-gold-Et_43_50	runNumber	203003	203852	1.0446	0.0001
absEta_0_1-gold-Et_55_10000	runNumber	203003	203852	1.0436	0.0002
absEta_0_1-gold-Et_0_35	runNumber	203003	203852	1.0469	0.0002
absEta_0_1-gold-Et_35_43	runNumber	203003	203852	1.0460	0.0001
absEta_0_1-bad-Et_45_50	runNumber	203003	203852	1.0466	0.0001
absEta_0_1-bad-Et_0_33	runNumber	203003	203852	1.0495	0.0002
absEta_0_1-bad-Et_50_58	runNumber	203003	203852	1.0463	0.0002
absEta_0_1-bad-Et_58_10000	runNumber	203003	203852	1.0458	0.0003
absEta_0_1-bad-Et_33_39	runNumber	203003	203852	1.0487	0.0001
absEta_0_1-bad-Et_39_45	runNumber	203003	203852	1.0485	0.0001
absEta_0_1-gold-Et_50_55	runNumber	203853	204099	0.9895	0.0003
absEta_0_1-gold-Et_43_50	runNumber	203853	204099	0.9902	0.0002
absEta_0_1-gold-Et_55_10000	runNumber	203853	204099	0.9893	0.0002
absEta_0_1-gold-Et_0_35	runNumber	203853	204099	0.9924	0.0002
absEta_0_1-gold-Et_35_43	runNumber	203853	204099	0.9916	0.0002
absEta_0_1-bad-Et_45_50	runNumber	203853	204099	0.9921	0.0002
absEta_0_1-bad-Et_0_33	runNumber	203853	204099	0.9949	0.0002
absEta_0_1-bad-Et_50_58	runNumber	203853	204099	0.9919	0.0002
absEta_0_1-bad-Et_58_10000	runNumber	203853	204099	0.9914	0.0003
absEta_0_1-bad-Et_33_39	runNumber	203853	204099	0.9942	0.0002
absEta_0_1-bad-Et_39_45	runNumber	203853	204099	0.9940	0.0002
absEta_0_1-gold-Et_50_55	runNumber	204100	204562	0.9899	0.0003
absEta_0_1-gold-Et_43_50	runNumber	204100	204562	0.9906	0.0002
absEta_0_1-gold-Et_55_10000	runNumber	204100	204562	0.9897	0.0002
absEta_0_1-gold-Et_0_35	runNumber	204100	204562	0.9928	0.0002
absEta_0_1-gold-Et_35_43	runNumber	204100	204562	0.9920	0.0002
absEta_0_1-bad-Et_45_50	runNumber	204100	204562	0.9925	0.0002
absEta_0_1-bad-Et_0_33	runNumber	204100	204562	0.9953	0.0002
absEta_0_1-bad-Et_50_58	runNumber	204100	204562	0.9923	0.0002
absEta_0_1-bad-Et_58_10000	runNumber	204100	204562	0.9918	0.0003
absEta_0_1-bad-Et_33_39	runNumber	204100	204562	0.9946	0.0002
absEta_0_1-bad-Et_39_45	runNumber	204100	204562	0.9944	0.0002
absEta_0_1-gold-Et_50_55	runNumber	204563	205085	0.9898	0.0003
absEta_0_1-gold-Et_43_50	runNumber	204563	205085	0.9905	0.0002
absEta_0_1-gold-Et_55_10000	runNumber	204563	205085	0.9896	0.0002
absEta_0_1-gold-Et_0_35	runNumber	204563	205085	0.9927	0.0002
absEta_0_1-gold-Et_35_43	runNumber	204563	205085	0.9919	0.0002
absEta_0_1-bad-Et_45_50	runNumber	204563	205085	0.9924	0.0002
absEta_0_1-bad-Et_0_33	runNumber	204563	205085	0.9952	0.0002
absEta_0_1-bad-Et_50_58	runNumber	204563	205085	0.9922	0.0002
absEta_0_1-bad-Et_58_10000	runNumber	204563	205085	0.9917	0.0003
absEta_0_1-bad-Et_33_39	runNumber	204563	205085	0.9945	0.0002
absEta_0_1-bad-Et_39_45	runNumber	204563	205085	0.9943	0.0002
absEta_0_1-gold-Et_50_55	runNumber	205086	205310	0.9900	0.0003
absEta_0_1-gold-Et_43_50	runNumber	205086	205310	0.9907	0.0002
absEta_0_1-gold-Et_55_10000	runNumber	205086	205310	0.9898	0.0002
absEta_0_1-gold-Et_0_35	runNumber	205086	205310	0.9929	0.0002
absEta_0_1-gold-Et_35_43	runNumber	205086	205310	0.9921	0.0002
absEta_0_1-bad-Et_45_50	runNumber	205086	205310	0.9926	0.0002
absEta_0_1-bad-Et_0_33	runNumber	205086	205310	0.9954	0.0002
absEta_0_1-bad-Et_50_58	runNumber	205086	205310	0.9924	0.0002
absEta_0_1-bad-Et_58_10000	runNumber	205086	205310	0.9919	0.0003
absEta_0_1-bad-Et_33_39	runNumber	205086	205310	0.9947	0.0002
absEta_0_1-bad-Et_39_45	runNumber	205086	205310	0.9945	0.0002
absEta_0_1-gold-Et_50_55	runNumber	205311	205617	0.9898	0.0003
absEta_0_1-gold-Et_43_50	runNumber	205311	205617	0.9905	0.0002
absEta_0_1-gold-Et_55_10000	runNumber	205311	205617	0.9896	0.0002
absEta_0_1-gold-Et_0_35	runNumber	205311	205617	0.9927	0.0002
absEta_0_1-gold-Et_35_43	runNumber	205311	205617	0.9919	0.0002
absEta_0_1-bad-Et_45_50	runNumber	205311	205617	0.9924	0.0002
absEta_0_1-bad-Et_0_33	runNumber	205311	205617	0.9952	0.0002
absEta_0_1-bad-Et_50_58	runNumber	205311	205617	0.9922	0.0002
absEta_0_1-bad-Et_58_10000	runNumber	205311	205617	0.9917	0.0003
absEta_0_1-bad-Et_33_39	runNumber	205311	205617	0.9945	0.0002
absEta_0_1-bad-Et_39_45	runNumber	205311	205617	0.9943	0.0002
absEta_0_1-gold-Et_50_55	runNumber	205618	205825	0.9902	0.0003
absEta_0_1-gold-Et_43_50	runNumber	205618	205825	0.9909	0.0002
absEta_0_1-gold-Et_55_10000	runNumber	205618	205825	0.9900	0.0002
absEta_0_1-gold-Et_0_35	runNumber	205618	205825	0.9931	0.0002
absEta_0_1-gold-Et_35_43	runNumber	205618	205825	0.9923	0.0002
absEta_0_1-bad-Et_45_50	runNumber	205618	205825	0.9928	0.0002
absEta_0_1-bad-Et_0_33	runNumber	205618	205825	0.9956	0.0002
absEta_0_1-bad-Et_50_58	runNumber	205618	205825	0.9926	0.0002
absEta_0_1-bad-Et_58_10000	runNumber	205618	205825	0.9921	0.0003
absEta_0_1-bad-Et_33_39	runNumber	205618	205825	0.9949	0.0002
absEta_0_1-bad-Et_39_45	runNumber	205618	205825	0.9947	0.0002
absEta_0_1-gold-Et_50_55	runNumber	205826	206207	0.9910	0.0003
absEta_0_1-gold-Et_43_50	runNumber	205826	206207	0.9917	0.0002
absEta_0_1-gold-Et_55_10000	runNumber	205826	206207	0.9908	0.0002
absEta_0_1-gold-Et_0_35	runNumber	205826	206207	0.9939	0.0002
absEta_0_1-gold-Et_35_43	runNumber	205826	206207	0.9931	0.0002
absEta_0_1-bad-Et_45_50	runNumber	205826	206207	0.9936	0.0002
absEta_0_1-bad-Et_0_33	runNumber	205826	206207	0.9964	0.0002
absEta_0_1-bad-Et_50_58	runNumber	205826	206207	0.9934	0.0002
absEta_0_1-bad-Et_58_10000	runNumber	205826	206207	0.9929	0.0003
absEta_0_1-bad-Et_33_39	runNumber	205826	206207	0.9957	0.0002
absEta_0_1-bad-Et_39_45	runNumber	205826	206207	0.9955	0.0002
absEta_0_1-gold-Et_50_55	runNumber	206208	206389	0.9907	0.0003
absEta_0_1-gold-Et_43_50	runNumber	206208	206389	0.9914	0.0002
absEta_0_1-gold-Et_55_10000	runNumber	206208	206389	0.9905	0.0002
absEta_0_1-gold-Et_0_35	runNumber	206208	206389	0.9936	0.0002
absEta_0_1-gold-Et_35_43	runNumber	206208	206389	0.9928	0.0002
absEta_0_1-bad-Et_45_50	runNumber	206208	206389	0.9933	0.0002
absEta_0_1-bad-Et_0_33	runNumber	206208	206389	0.9961	0.0002
absEta_0_1-bad-Et_50_58	runNumber	206208	206389	0.9931	0.0002
absEta_0_1-bad-Et_58_10000	runNumber	206208	206389	0.9926	0.0003
absEta_0_1-bad-Et_33_39	runNumber	206208	206389	0.9954	0.0002
absEta_0_1-bad-Et_39_45	runNumber	206208	206389	0.9952	0.0002
absEta_0_1-gold-Et_50_55	runNumber	206390	206483	0.9905	0.0003
absEta_0_1-gold-Et_43_50	runNumber	206390	206483	0.9912	0.0002
absEta_0_1-gold-Et_55_10000	runNumber	206390	206483	0.9903	0.0002
absEta_0_1-gold-Et_0_35	runNumber	206390	206483	0.9934	0.0002
absEta_0_1-gold-Et_35_43	runNumber	206390	206483	0.9926	0.0002
absEta_0_1-bad-Et_45_50	runNumber	206390	206483	0.9931	0.0002
absEta_0_1-bad-Et_0_33	runNumber	206390	206483	0.9959	0.0002
absEta_0_1-bad-Et_50_58	runNumber	206390	206483	0.9929	0.0002
absEta_0_1-bad-Et_58_10000	runNumber	206390	206483	0.9924	0.0003
absEta_0_1-bad-Et_33_39	runNumber	206390	206483	0.9952	0.0002
absEta_0_1-bad-Et_39_45	runNumber	206390	206483	0.9950	0.0002
absEta_0_1-gold-Et_50_55	runNumber	206484	206597	0.9905	0.0003
absEta_0_1-gold-Et_43_50	runNumber	206484	206597	0.9912	0.0002
absEta_0_1-gold-Et_55_10000	runNumber	206484	206597	0.9903	0.0002
absEta_0_1-gold-Et_0_35	runNumber	206484	206597	0.9934	0.0002
absEta_0_1-gold-Et_35_43	runNumber	206484	206597	0.9926	0.0002
absEta_0_1-bad-Et_45_50	runNumber	206484	206597	0.9931	0.0002
absEta_0_1-bad-Et_0_33	runNumber	206484	206597	0.9959	0.0002
absEta_0_1-bad-Et_50_58	runNumber	206484	206597	0.9929	0.0002
absEta_0_1-bad-Et_58_10000	runNumber	206484	206597	0.9924	0.0003
absEta_0_1-bad-Et_33_39	runNumber	206484	206597	0.9952	0.0002
absEta_0_1-bad-Et_39_45	runNumber	206484	206597	0.9950	0.0002
absEta_0_1-gold-Et_50_55	runNumber	206598	206896	0.9901	0.0003
absEta_0_1-gold-Et_43_50	runNumber	206598	206896	0.9908	0.0002
absEta_0_1-gold-Et_55_10000	runNumber	206598	206896	0.9899	0.0002
absEta_0_1-gold-Et_0_35	runNumber	206598	206896	0.9930	0.0002
absEta_0_1-gold-Et_35_43	runNumber	206598	206896	0.9922	0.0002
absEta_0_1-bad-Et_45_50	runNumber	206598	206896	0.9927	0.0002
absEta_0_1-bad-Et_0_33	runNumber	206598	206896	0.9955	0.0002
absEta_0_1-bad-Et_50_58	runNumber	206598	206896	0.9925	0.0002
absEta_0_1-bad-Et_58_10000	runNumber	206598	206896	0.9920	0.0003
absEta_0_1-bad-Et_33_39	runNumber	206598	206896	0.9948	0.0002
absEta_0_1-bad-Et_39_45	runNumber	206598	206896	0.9946	0.0002
absEta_0_1-gold-Et_50_55	runNumber	206897	207220	0.9912	0.0003
absEta_0_1-gold-Et_43_50	runNumber	206897	207220	0.9919	0.0002
absEta_0_1-gold-Et_55_10000	runNumber	206897	207220	0.9910	0.0002
absEta_0_1-gold-Et_0_35	runNumber	206897	207220	0.9941	0.0002
absEta_0_1-gold-Et_35_43	runNumber	206897	207220	0.9933	0.0002
absEta_0_1-bad-Et_45_50	runNumber	206897	207220	0.9938	0.0002
absEta_0_1-bad-Et_0_33	runNumber	206897	207220	0.9966	0.0002
absEta_0_1-bad-Et_50_58	runNumber	206897	207220	0.9936	0.0002
absEta_0_1-bad-Et_58_10000	runNumber	206897	207220	0.9931	0.0003
absEta_0_1-bad-Et_33_39	runNumber	206897	207220	0.9959	0.0002
absEta_0_1-bad-Et_39_45	runNumber	206897	207220	0.9957	0.0002
absEta_0_1-gold-Et_50_55	runNumber	207221	207315	0.9910	0.0003
absEta_0_1-gold-Et_43_50	runNumber	207221	207315	0.9917	0.0002
absEta_0_1-gold-Et_55_10000	runNumber	207221	207315	0.9908	0.0002
absEta_0_1-gold-Et_0_35	runNumber	207221	207315	0.9939	0.0002
absEta_0_1-gold-Et_35_43	runNumber	207221	207315	0.9931	0.0002
absEta_0_1-bad-Et_45_50	runNumber	207221	207315	0.9935	0.0002
absEta_0_1-bad-Et_0_33	runNumber	207221	207315	0.9963	0.0002
absEta_0_1-bad-Et_50_58	runNumber	207221	207315	0.9933	0.0002
absEta_0_1-bad-Et_58_10000	runNumber	207221	207315	0.9928	0.0003
absEta_0_1-bad-Et_33_39	runNumber	207221	207315	0.9956	0.0002
absEta_0_1-bad-Et_39_45	runNumber	207221	207315	0.9954	0.0002
absEta_0_1-gold-Et_50_55	runNumber	207316	207489	0.9911	0.0003
absEta_0_1-gold-Et_43_50	runNumber	207316	207489	0.9918	0.0002
absEta_0_1-gold-Et_55_10000	runNumber	207316	207489	0.9909	0.0002
absEta_0_1-gold-Et_0_35	runNumber	207316	207489	0.9940	0.0002
absEta_0_1-gold-Et_35_43	runNumber	207316	207489	0.9932	0.0002
absEta_0_1-bad-Et_45_50	runNumber	207316	207489	0.9937	0.0002
absEta_0_1-bad-Et_0_33	runNumber	207316	207489	0.9965	0.0002
absEta_0_1-bad-Et_50_58	runNumber	207316	207489	0.9935	0.0002
absEta_0_1-bad-Et_58_10000	runNumber	207316	207489	0.9930	0.0003
absEta_0_1-bad-Et_33_39	runNumber	207316	207489	0.9958	0.0002
absEta_0_1-bad-Et_39_45	runNumber	207316	207489	0.9956	0.0002
absEta_0_1-gold-Et_50_55	runNumber	207490	207919	0.9911	0.0003
absEta_0_1-gold-Et_43_50	runNumber	207490	207919	0.9918	0.0002
absEta_0_1-gold-Et_55_10000	runNumber	207490	207919	0.9909	0.0002
absEta_0_1-gold-Et_0_35	runNumber	207490	207919	0.9940	0.0002
absEta_0_1-gold-Et_35_43	runNumber	207490	207919	0.9932	0.0002
absEta_0_1-bad-Et_45_50	runNumber	207490	207919	0.9937	0.0002
absEta_0_1-bad-Et_0_33	runNumber	207490	207919	0.9965	0.0002
absEta_0_1-bad-Et_50_58	runNumber	207490	207919	0.9935	0.0002
absEta_0_1-bad-Et_58_10000	runNumber	207490	207919	0.9930	0.0003
absEta_0_1-bad-Et_33_39	runNumber	207490	207919	0.9958	0.0002
absEta_0_1-bad-Et_39_45	runNumber	207490	207919	0.9956	0.0002
absEta_0_1-gold-Et_50_55	runNumber	207920	208351	0.9908	0.0003
absEta_0_1-gold-Et_43_50	runNumber	207920	208351	0.9915	0.0002
absEta_0_1-gold-Et_55_10000	runNumber	207920	208351	0.9906	0.0002
absEta_0_1-gold-Et_0_35	runNumber	207920	208351	0.9937	0.0002
absEta_0_1-gold-Et_35_43	runNumber	207920	208351	0.9929	0.0002
absEta_0_1-bad-Et_45_50	runNumber	207920	208351	0.9934	0.0002
absEta_0_1-bad-Et_0_33	runNumber	207920	208351	0.9962	0.0002
absEta_0_1-bad-Et_50_58	runNumber	207920	208351	0.9932	0.0002
absEta_0_1-bad-Et_58_10000	runNumber	207920	208351	0.9927	0.0003
absEta_0_1-bad-Et_33_39	runNumber	207920	208351	0.9955	0.0002
absEta_0_1-bad-Et_39_45	runNumber	207920	208351	0.9953	0.0002
absEta_0_1-gold-Et_50_55	runNumber	208352	208686	0.9913	0.0003
absEta_0_1-gold-Et_43_50	runNumber	208352	208686	0.9920	0.0002
absEta_0_1-gold-Et_55_10000	runNumber	208352	208686	0.9911	0.0002
absEta_0_1-gold-Et_0_35	runNumber	208352	208686	0.9942	0.0002
absEta_0_1-gold-Et_35_43	runNumber	208352	208686	0.9934	0.0002
absEta_0_1-bad-Et_45_50	runNumber	208352	208686	0.9938	0.0002
absEta_0_1-bad-Et_0_33	runNumber	208352	208686	0.9966	0.0002
absEta_0_1-bad-Et_50_58	runNumber	208352	208686	0.9936	0.0002
absEta_0_1-bad-Et_58_10000	runNumber	208352	208686	0.9931	0.0003
absEta_0_1-bad-Et_33_39	runNumber	208352	208686	0.9959	0.0002
absEta_0_1-bad-Et_39_45	runNumber	208352	208686	0.9957	0.0002
absEta_1_1.4442-gold-Et_0_40	runNumber	190645	190781	0.9879	0.0016
absEta_1_1.4442-gold-Et_50_10000	runNumber	190645	190781	0.9865	0.0018
absEta_1_1.4442-gold-Et_40_50	runNumber	190645	190781	0.9864	0.0016
absEta_1_1.4442-bad-Et_58_10000	runNumber	190645	190781	0.9924	0.0015
absEta_1_1.4442-bad-Et_33_39	runNumber	190645	190781	0.9995	0.0015
absEta_1_1.4442-bad-Et_39_45	runNumber	190645	190781	0.9969	0.0015
absEta_1_1.4442-bad-Et_45_50	runNumber	190645	190781	0.9931	0.0015
absEta_1_1.4442-bad-Et_0_33	runNumber	190645	190781	1.0014	0.0015
absEta_1_1.4442-bad-Et_50_58	runNumber	190645	190781	0.9925	0.0015
absEta_1_1.4442-gold-Et_0_40	runNumber	190782	191042	0.9915	0.0016
absEta_1_1.4442-gold-Et_50_10000	runNumber	190782	191042	0.9901	0.0018
absEta_1_1.4442-gold-Et_40_50	runNumber	190782	191042	0.9900	0.0016
absEta_1_1.4442-bad-Et_58_10000	runNumber	190782	191042	0.9960	0.0015
absEta_1_1.4442-bad-Et_33_39	runNumber	190782	191042	1.0031	0.0015
absEta_1_1.4442-bad-Et_39_45	runNumber	190782	191042	1.0005	0.0015
absEta_1_1.4442-bad-Et_45_50	runNumber	190782	191042	0.9967	0.0015
absEta_1_1.4442-bad-Et_0_33	runNumber	190782	191042	1.0050	0.0015
absEta_1_1.4442-bad-Et_50_58	runNumber	190782	191042	0.9961	0.0015
absEta_1_1.4442-gold-Et_0_40	runNumber	191043	191720	0.9868	0.0010
absEta_1_1.4442-gold-Et_50_10000	runNumber	191043	191720	0.9854	0.0010
absEta_1_1.4442-gold-Et_40_50	runNumber	191043	191720	0.9853	0.0008
absEta_1_1.4442-bad-Et_58_10000	runNumber	191043	191720	0.9913	0.0008
absEta_1_1.4442-bad-Et_33_39	runNumber	191043	191720	0.9984	0.0008
absEta_1_1.4442-bad-Et_39_45	runNumber	191043	191720	0.9958	0.0008
absEta_1_1.4442-bad-Et_45_50	runNumber	191043	191720	0.9920	0.0008
absEta_1_1.4442-bad-Et_0_33	runNumber	191043	191720	1.0003	0.0008
absEta_1_1.4442-bad-Et_50_58	runNumber	191043	191720	0.9914	0.0008
absEta_1_1.4442-gold-Et_0_40	runNumber	191721	193833	0.9888	0.0010
absEta_1_1.4442-gold-Et_50_10000	runNumber	191721	193833	0.9874	0.0010
absEta_1_1.4442-gold-Et_40_50	runNumber	191721	193833	0.9873	0.0008
absEta_1_1.4442-bad-Et_58_10000	runNumber	191721	193833	0.9933	0.0008
absEta_1_1.4442-bad-Et_33_39	runNumber	191721	193833	1.0004	0.0008
absEta_1_1.4442-bad-Et_39_45	runNumber	191721	193833	0.9978	0.0008
absEta_1_1.4442-bad-Et_45_50	runNumber	191721	193833	0.9940	0.0008
absEta_1_1.4442-bad-Et_0_33	runNumber	191721	193833	1.0023	0.0008
absEta_1_1.4442-bad-Et_50_58	runNumber	191721	193833	0.9934	0.0008
absEta_1_1.4442-gold-Et_0_40	runNumber	193834	194116	0.9878	0.0010
absEta_1_1.4442-gold-Et_50_10000	runNumber	193834	194116	0.9864	0.0010
absEta_1_1.4442-gold-Et_40_50	runNumber	193834	194116	0.9863	0.0008
absEta_1_1.4442-bad-Et_58_10000	runNumber	193834	194116	0.9923	0.0008
absEta_1_1.4442-bad-Et_33_39	runNumber	193834	194116	0.9994	0.0008
absEta_1_1.4442-bad-Et_39_45	runNumber	193834	194116	0.9968	0.0008
absEta_1_1.4442-bad-Et_45_50	runNumber	193834	194116	0.9930	0.0008
absEta_1_1.4442-bad-Et_0_33	runNumber	193834	194116	1.0013	0.0008
absEta_1_1.4442-bad-Et_50_58	runNumber	193834	194116	0.9924	0.0008
absEta_1_1.4442-gold-Et_0_40	runNumber	194117	194427	0.9878	0.0010
absEta_1_1.4442-gold-Et_50_10000	runNumber	194117	194427	0.9864	0.0010
absEta_1_1.4442-gold-Et_40_50	runNumber	194117	194427	0.9863	0.0008
absEta_1_1.4442-bad-Et_58_10000	runNumber	194117	194427	0.9923	0.0007
absEta_1_1.4442-bad-Et_33_39	runNumber	194117	194427	0.9994	0.0007
absEta_1_1.4442-bad-Et_39_45	runNumber	194117	194427	0.9968	0.0007
absEta_1_1.4442-bad-Et_45_50	runNumber	194117	194427	0.9930	0.0007
absEta_1_1.4442-bad-Et_0_33	runNumber	194117	194427	1.0013	0.0007
absEta_1_1.4442-bad-Et_50_58	runNumber	194117	194427	0.9924	0.0007
absEta_1_1.4442-gold-Et_0_40	runNumber	194428	194618	0.9882	0.0010
absEta_1_1.4442-gold-Et_50_10000	runNumber	194428	194618	0.9868	0.0010
absEta_1_1.4442-gold-Et_40_50	runNumber	194428	194618	0.9867	0.0008
absEta_1_1.4442-bad-Et_58_10000	runNumber	194428	194618	0.9927	0.0007
absEta_1_1.4442-bad-Et_33_39	runNumber	194428	194618	0.9998	0.0007
absEta_1_1.4442-bad-Et_39_45	runNumber	194428	194618	0.9972	0.0007
absEta_1_1.4442-bad-Et_45_50	runNumber	194428	194618	0.9934	0.0007
absEta_1_1.4442-bad-Et_0_33	runNumber	194428	194618	1.0017	0.0007
absEta_1_1.4442-bad-Et_50_58	runNumber	194428	194618	0.9928	0.0007
absEta_1_1.4442-gold-Et_0_40	runNumber	194619	194789	0.9885	0.0010
absEta_1_1.4442-gold-Et_50_10000	runNumber	194619	194789	0.9871	0.0010
absEta_1_1.4442-gold-Et_40_50	runNumber	194619	194789	0.9870	0.0008
absEta_1_1.4442-bad-Et_58_10000	runNumber	194619	194789	0.9930	0.0007
absEta_1_1.4442-bad-Et_33_39	runNumber	194619	194789	1.0001	0.0007
absEta_1_1.4442-bad-Et_39_45	runNumber	194619	194789	0.9975	0.0007
absEta_1_1.4442-bad-Et_45_50	runNumber	194619	194789	0.9937	0.0007
absEta_1_1.4442-bad-Et_0_33	runNumber	194619	194789	1.0020	0.0007
absEta_1_1.4442-bad-Et_50_58	runNumber	194619	194789	0.9931	0.0007
absEta_1_1.4442-gold-Et_0_40	runNumber	194790	195111	0.9896	0.0010
absEta_1_1.4442-gold-Et_50_10000	runNumber	194790	195111	0.9882	0.0010
absEta_1_1.4442-gold-Et_40_50	runNumber	194790	195111	0.9881	0.0008
absEta_1_1.4442-bad-Et_58_10000	runNumber	194790	195111	0.9941	0.0008
absEta_1_1.4442-bad-Et_33_39	runNumber	194790	195111	1.0012	0.0008
absEta_1_1.4442-bad-Et_39_45	runNumber	194790	195111	0.9986	0.0008
absEta_1_1.4442-bad-Et_45_50	runNumber	194790	195111	0.9948	0.0008
absEta_1_1.4442-bad-Et_0_33	runNumber	194790	195111	1.0031	0.0008
absEta_1_1.4442-bad-Et_50_58	runNumber	194790	195111	0.9942	0.0008
absEta_1_1.4442-gold-Et_0_40	runNumber	195112	195377	0.9889	0.0010
absEta_1_1.4442-gold-Et_50_10000	runNumber	195112	195377	0.9875	0.0010
absEta_1_1.4442-gold-Et_40_50	runNumber	195112	195377	0.9874	0.0008
absEta_1_1.4442-bad-Et_58_10000	runNumber	195112	195377	0.9934	0.0008
absEta_1_1.4442-bad-Et_33_39	runNumber	195112	195377	1.0005	0.0008
absEta_1_1.4442-bad-Et_39_45	runNumber	195112	195377	0.9979	0.0008
absEta_1_1.4442-bad-Et_45_50	runNumber	195112	195377	0.9941	0.0008
absEta_1_1.4442-bad-Et_0_33	runNumber	195112	195377	1.0024	0.0008
absEta_1_1.4442-bad-Et_50_58	runNumber	195112	195377	0.9935	0.0008
absEta_1_1.4442-gold-Et_0_40	runNumber	195378	195398	0.9878	0.0010
absEta_1_1.4442-gold-Et_50_10000	runNumber	195378	195398	0.9864	0.0010
absEta_1_1.4442-gold-Et_40_50	runNumber	195378	195398	0.9863	0.0008
absEta_1_1.4442-bad-Et_58_10000	runNumber	195378	195398	0.9923	0.0008
absEta_1_1.4442-bad-Et_33_39	runNumber	195378	195398	0.9994	0.0008
absEta_1_1.4442-bad-Et_39_45	runNumber	195378	195398	0.9968	0.0008
absEta_1_1.4442-bad-Et_45_50	runNumber	195378	195398	0.9930	0.0008
absEta_1_1.4442-bad-Et_0_33	runNumber	195378	195398	1.0013	0.0008
absEta_1_1.4442-bad-Et_50_58	runNumber	195378	195398	0.9924	0.0008
absEta_1_1.4442-gold-Et_0_40	runNumber	195399	195657	0.9896	0.0010
absEta_1_1.4442-gold-Et_50_10000	runNumber	195399	195657	0.9882	0.0010
absEta_1_1.4442-gold-Et_40_50	runNumber	195399	195657	0.9881	0.0008
absEta_1_1.4442-bad-Et_58_10000	runNumber	195399	195657	0.9941	0.0008
absEta_1_1.4442-bad-Et_33_39	runNumber	195399	195657	1.0012	0.0008
absEta_1_1.4442-bad-Et_39_45	runNumber	195399	195657	0.9986	0.0008
absEta_1_1.4442-bad-Et_45_50	runNumber	195399	195657	0.9948	0.0008
absEta_1_1.4442-bad-Et_0_33	runNumber	195399	195657	1.0031	0.0008
absEta_1_1.4442-bad-Et_50_58	runNumber	195399	195657	0.9942	0.0008
absEta_1_1.4442-gold-Et_0_40	runNumber	195658	195918	0.9891	0.0010
absEta_1_1.4442-gold-Et_50_10000	runNumber	195658	195918	0.9877	0.0010
absEta_1_1.4442-gold-Et_40_50	runNumber	195658	195918	0.9876	0.0008
absEta_1_1.4442-bad-Et_58_10000	runNumber	195658	195918	0.9936	0.0008
absEta_1_1.4442-bad-Et_33_39	runNumber	195658	195918	1.0007	0.0008
absEta_1_1.4442-bad-Et_39_45	runNumber	195658	195918	0.9981	0.0008
absEta_1_1.4442-bad-Et_45_50	runNumber	195658	195918	0.9943	0.0008
absEta_1_1.4442-bad-Et_0_33	runNumber	195658	195918	1.0026	0.0008
absEta_1_1.4442-bad-Et_50_58	runNumber	195658	195918	0.9937	0.0008
absEta_1_1.4442-gold-Et_0_40	runNumber	195919	196198	0.9885	0.0010
absEta_1_1.4442-gold-Et_50_10000	runNumber	195919	196198	0.9871	0.0010
absEta_1_1.4442-gold-Et_40_50	runNumber	195919	196198	0.9870	0.0008
absEta_1_1.4442-bad-Et_58_10000	runNumber	195919	196198	0.9929	0.0008
absEta_1_1.4442-bad-Et_33_39	runNumber	195919	196198	1.0000	0.0008
absEta_1_1.4442-bad-Et_39_45	runNumber	195919	196198	0.9974	0.0008
absEta_1_1.4442-bad-Et_45_50	runNumber	195919	196198	0.9936	0.0008
absEta_1_1.4442-bad-Et_0_33	runNumber	195919	196198	1.0019	0.0008
absEta_1_1.4442-bad-Et_50_58	runNumber	195919	196198	0.9930	0.0008
absEta_1_1.4442-gold-Et_0_40	runNumber	196199	196356	0.9889	0.0010
absEta_1_1.4442-gold-Et_50_10000	runNumber	196199	196356	0.9875	0.0010
absEta_1_1.4442-gold-Et_40_50	runNumber	196199	196356	0.9874	0.0008
absEta_1_1.4442-bad-Et_58_10000	runNumber	196199	196356	0.9934	0.0008
absEta_1_1.4442-bad-Et_33_39	runNumber	196199	196356	1.0005	0.0008
absEta_1_1.4442-bad-Et_39_45	runNumber	196199	196356	0.9979	0.0008
absEta_1_1.4442-bad-Et_45_50	runNumber	196199	196356	0.9941	0.0008
absEta_1_1.4442-bad-Et_0_33	runNumber	196199	196356	1.0024	0.0008
absEta_1_1.4442-bad-Et_50_58	runNumber	196199	196356	0.9935	0.0008
absEta_1_1.4442-gold-Et_0_40	runNumber	196357	198115	0.9883	0.0009
absEta_1_1.4442-gold-Et_50_10000	runNumber	196357	198115	0.9869	0.0010
absEta_1_1.4442-gold-Et_40_50	runNumber	196357	198115	0.9868	0.0008
absEta_1_1.4442-bad-Et_58_10000	runNumber	196357	198115	0.9928	0.0007
